"","Id","vannlnr","vannlnr2","1995.pred_1995","1995.var_1995","1980.pred_1980","1980.var_1980"
"413",0,1535,1535,63.6784055362416,1663.67481468956,48.4664649821761,2421.75851709476
"414",0,1970,19707,72.0181120560772,1254.73922857283,52.4337210909928,1826.60676426605
"415",0,2508,2508,71.7273054983342,1463.97345342069,52.3687910369646,2131.06166112544
"416",0,2143,21432,59.4631749188201,1712.77460222193,46.0343152444451,2493.27435840617
"417",0,2152,21529,58.836784632738,1542.45454579236,45.8173835027495,2245.3839784917
"418",0,2109,21092,62.5785467490986,1904.54938020811,47.5057975259038,2772.33516600694
"419",0,2098,20986,61.2115930342903,1849.79162027373,46.3595255966421,2692.61496644426
"420",0,2068,20686,67.6325358317098,1809.02651210117,50.4188644480269,2633.34367243969
"421",0,2024,20242,60.6820523948647,1645.84999252859,44.4983058609304,2395.8803514346
"422",0,2025,20251,68.623089682964,1535.42158633576,50.479670969123,2235.14958586466
"423",0,2048,20487,60.2571638624047,1792.32216311439,44.5915256216355,2609.05259464603
"424",0,2042,20425,60.9930268519106,1741.95561735728,45.011968470929,2535.74349645279
"425",0,2045,20451,69.3171234913944,1670.41915207398,51.2702436614546,2431.60989755814
"426",0,2029,20292,55.9796840921972,1708.74947401696,41.069700877836,2487.42588091947
"427",0,2069,20694,69.6840257641299,1457.61879074779,51.8679524874114,2121.88970221644
"428",0,2054,20545,69.8408096553596,1408.55598471601,51.8068561388687,2050.41819473402
"429",0,1526,1526,64.8700162043826,874.109217565625,47.5692603246502,1272.39521814863
"430",0,2007,20070,68.66667059258,1117.06328113925,50.2799495304211,1626.15430199952
"431",0,2104,21042,68.1017404547871,848.87735179785,51.3062584229423,1235.81706931857
"432",0,2009,20096,66.5708362498742,1543.03641024665,48.6271081322577,2246.0586996707
"433",0,2035,20353,69.7529964417066,1653.97091571613,51.449837496678,2407.675300586
"434",0,1977,19772,55.5747261770802,1599.16393506113,40.0084094134568,2327.92487785673
"435",0,1991,19912,65.9102808362775,868.838206905153,47.8708345094738,1264.86926378096
"436",0,1988,19882,65.7437596344298,880.252764654138,47.7316438561729,1281.48959628087
"437",0,2018,20180,69.8496086386846,1501.6885306377,51.3171088688967,2186.04976955747
"438",0,1956,19566,54.4485529331287,1554.55369770199,38.8647452108377,2262.99028968289
"439",0,2026,20262,70.3592823949896,1692.15552615407,51.842583345952,2463.25474675047
"440",0,1993,19930,69.9474185664799,1015.05732049478,51.0362194121698,1477.72592982878
"441",0,1961,19615,54.471146166949,1554.85064432567,38.9157046154498,2263.41803474783
"442",0,1988,19887,71.5179921160775,1663.45140869846,52.3018106441915,2421.4883241303
"443",0,2561,25619,59.9294327683498,1676.00778491418,42.9180006975077,2439.76904342327
"444",0,2539,25392,26.3030199407123,1144.18326229199,16.9265105310985,1665.68693257152
"445",0,2540,25406,30.8756075847293,1188.0423568066,20.4363494913985,1729.52477062828
"446",0,2527,25271,31.4537464386246,966.114190469967,20.8821092935778,1406.46542210821
"447",0,1956,19569,69.7907289095097,608.171555630509,50.4853118627715,885.407512561492
"448",0,2523,25237,24.0349024349213,611.716576370156,15.1452511248703,890.57495862612
"449",0,1950,19501,71.4816834139575,1265.51435557685,51.8909644532806,1842.28286833182
"450",0,2526,25267,29.701902218784,911.572993968827,19.5207589647435,1327.08503391881
"451",0,2311,23119,66.9422813375267,1472.0018150974,48.3476653894623,2142.82522831915
"452",0,2529,25296,30.3540791446715,979.908796572842,20.0259763336928,1426.56358180007
"453",0,2552,25524,53.1101707631982,1772.43901133267,37.6590233439167,2580.1183060509
"454",0,2555,25559,55.3825857483181,1740.42152062638,39.4124643322286,2533.50961872421
"455",0,1934,19345,58.1465334524685,1382.62992320197,41.5285299080211,2012.75280650417
"456",0,1668,1668,69.5671697139973,733.960719173159,50.3251734296014,1068.50694808721
"457",0,1679,1679,71.2354878717357,1709.91445002377,51.955613041491,2489.06327490534
"458",0,2520,25208,41.3232937413333,1527.8613723258,28.6101828835847,2224.13805679017
"459",0,2488,24888,49.9548255434164,1855.47055512432,35.605245574817,2700.94449784764
"460",0,2460,24607,25.4812520523334,1179.60945303802,16.6381018516709,1717.25550925829
"461",0,2443,24435,35.6360977087986,1588.43127975607,24.6589646627042,2312.28044946431
"462",0,2490,24907,29.3814419995867,975.017559538301,19.4681751025868,1419.43929014016
"463",0,2504,25040,20.5187458193636,344.806910739897,12.4954292595574,501.995186738231
"464",0,2551,25518,61.9194789577355,1793.80355660011,44.5272894232366,2611.19325386083
"465",0,2381,23811,16.7935082674792,1555.94821702095,10.844961065084,2264.92500501375
"466",0,2393,23931,48.1735017715988,1230.00700850573,34.8374562857652,1790.58285000282
"467",0,1853,1853,22.8196338497038,1773.99946914843,15.324145112666,2582.26827772383
"468",0,2354,23544,22.963193930948,1218.81156686187,15.6700072739178,1774.27135159551
"469",0,2349,23497,30.3896790654354,1571.11101512693,21.7814101125076,2287.06595844237
"470",0,2338,23382,18.5266768344802,534.499114071077,12.0714120546425,778.160454081747
"471",0,2022,2022,18.6779925447036,506.615857369254,12.234431364858,737.50940168108
"472",0,2270,22704,59.8429734816273,1813.69732446466,44.9610422557445,2640.07057649489
"473",0,2282,22827,67.1059958878074,1776.62798717252,50.1413295828021,2586.21023926497
"474",0,2279,22797,62.4277341975943,1848.16054142456,46.5704569465397,2690.29667046771
"475",0,2288,22880,65.3312491184085,1666.95918126424,48.4487920697564,2426.57847136134
"476",0,2289,22892,62.2654796809989,1728.07581924864,45.9434712569418,2515.55465084128
"477",0,2291,22913,56.7428271876361,1720.55778467711,41.2963911909324,2504.6150001915
"478",0,2035,2035,59.8002830463136,1536.03078121354,45.6630177788974,2235.96944055289
"479",0,2034,2034,50.6299236369835,775.956959734005,37.798058743512,1129.60555862293
"480",0,2678,26786,36.9864336555787,982.777997667366,30.6450798124884,1430.73902561129
"481",0,2677,26777,35.3407889307259,1710.21719283974,27.7115679492521,2489.55817725552
"482",0,2693,26930,35.5428686539036,1699.26499529876,28.7264289862918,2473.6053077014
"483",0,2662,26625,36.2685644128393,1272.63466142065,29.382036194134,1852.65257502588
"484",0,2339,23395,31.3775273930735,1736.4496740724,22.7487029579068,2527.72346984064
"485",0,2337,23377,23.7453903445766,1099.51018028877,16.3414827886303,1600.63390803739
"486",0,2251,22519,55.1776885467767,1868.20790563552,42.9654759124151,2719.46278000078
"487",0,2251,22511,53.495832052618,1854.54021717686,41.6984148354233,2699.58692594945
"488",0,1476,1476,54.9346082036704,1543.60984480618,42.2947220899721,2246.87785504188
"489",0,2237,22378,52.1374780891879,1555.45125034677,41.5373922674719,2264.24057664579
"490",0,2224,22242,44.3361555932199,1208.65908735491,37.0295626485692,1759.52799705904
"491",0,2231,22310,46.1939718087125,1495.16110749335,37.5639916572038,2176.5598759
"492",0,2232,22327,45.421197969905,1561.64141114274,36.5569366990978,2273.30325193532
"493",0,2198,21989,41.0804232180793,1715.89959937011,33.0658637324387,2497.79492607359
"494",0,2199,21990,40.4670624153214,1620.17700033364,32.2442902425883,2358.44429782673
"495",0,2701,27014,26.7597336336395,1395.66136013249,18.2331657461049,2031.73125897615
"496",0,2203,22030,31.0424627574454,1779.70371522645,22.4739547083781,2590.6843145334
"497",0,2204,22049,38.2542628314207,1750.45321676151,29.1904078347935,2548.05430727779
"498",0,1482,1482,34.5054807808466,1843.26139800079,25.5945324333194,2683.13023269987
"499",0,2765,27659,21.7350198511726,1829.75460788402,14.3390941355634,2663.49859284174
"500",0,2704,27045,27.0672749031842,1492.68858121864,18.6842973654591,2172.93486015312
"501",0,1494,1494,31.1030098688078,1281.26348728857,22.2301261192604,1865.16348362811
"502",0,2778,27782,12.4220566123847,1717.76377723437,7.62166158820816,2500.54424621333
"503",0,1178,11780,9.15858568992687,1748.02181169195,5.45314346356591,2544.54497271628
"504",0,1258,12589,11.6136594129957,1724.59414634441,7.17546625068704,2510.47789031474
"505",0,2329,23293,12.4402103584816,1091.19873229176,7.50232266997202,1588.54157555498
"506",0,2780,27807,20.369628110846,1663.97130889411,13.5366431291959,2422.25166015426
"507",0,1888,18887,9.50650254763791,1583.12604237194,5.76058070704781,2304.5660936558
"508",0,1871,1871,11.4956175977012,1593.90804166551,7.06430751860958,2320.21585470918
"509",0,1702,1702,13.4180318920485,1111.1496544597,8.27434781330115,1617.48133450545
"510",0,1705,1705,19.0904464801564,630.394485220407,12.5311361899181,917.758089513314
"511",0,1870,18704,6.43356601790944,1562.72090235218,3.82934496535609,2274.89082366286
"512",0,1890,18902,7.04159846059537,1561.24384440769,4.20734948863321,2272.73052311236
"513",0,2755,27555,10.04947739892,1500.78665792685,6.13770594173806,2184.74268009349
"514",0,2751,27511,18.5633722434241,1749.38031666604,11.7731640893481,2546.51976583701
"515",0,2783,27830,11.8247563174959,1581.1836223272,7.24311815264926,2301.67687765891
"516",0,1811,18118,7.58417899278797,459.796118443924,4.79919114306801,669.410139424996
"517",0,2747,27475,10.5012398318947,1622.49468829755,6.2971862688714,2361.84490206954
"518",0,43,43,8.66123325887307,1129.74583346778,5.28978895150067,1644.5863348335
"519",0,1720,17206,5.99840642145622,1331.69544602828,3.6770485970065,1938.61331951958
"520",0,1853,18537,6.65231672368827,1146.8432018395,4.07326155086889,1669.55143181957
"521",0,1713,17138,6.190456259294,1592.65339722891,3.78600509135688,2318.450333113
"522",0,1730,17305,5.98420023283674,1372.16887735251,3.65816814558568,1997.49872391109
"523",0,1789,17898,6.46328579268936,832.990394378767,4.02453274208324,1212.63767593641
"524",0,1666,16663,6.9791019994414,1816.86437903531,4.28675312472694,2644.72267797457
"525",0,1651,16510,6.43971756718504,1594.548233991,4.05982635271346,2321.13736205633
