"","Id","vannlnr","vannlnr2","1995.pred_1995","1995.var_1995","1980.pred_1980","1980.var_1980"
"204",0,8162,18162,69.4813081084902,358.289999977092,61.0513703398834,422.785842688036
"205",0,7354,17354,104.898313286301,510.925027599312,96.3317829701681,602.99566173566
"206",0,7929,17929,70.7357468201557,54.8337647146955,63.0731816317771,64.6922126185813
"207",0,8445,18445,60.2763755092548,572.691395209007,50.5824549221566,675.94912545792
"208",0,7681,17681,110.325440724786,602.82827316663,102.796008967215,711.532183450092
"209",0,417,417,60.0557084041057,562.644135041568,51.2362965799777,664.10951956948
"210",0,395,395,57.6419318973368,485.441366324793,48.77792630386,573.024474120262
"211",0,6735,6735,212.952969994256,138.334696289119,180.177458293723,163.205145266982
"212",0,6417,6417,198.752829004415,536.643426386899,177.614277227223,633.341249134037
"213",0,6253,6253,173.023193420787,565.121466092456,157.139406009549,667.028065042773
"214",0,2683,12683,140.314917286015,522.792967487257,128.265940642205,617.011344230693
"215",0,2658,12658,141.647091831679,500.163145113462,129.864915689942,590.302291284474
"216",0,33,33,144.559353893192,506.778435814071,131.700247692967,598.159519670261
"217",0,5834,5834,188.650545865146,573.166393025156,166.426651569162,676.505500302747
"218",0,1,1,185.679327997109,400.429749211891,166.312142521257,472.634333795961
"219",0,7954,7954,218.914238501486,504.298799387445,190.556494948846,595.250651000904
"220",0,8356,8356,222.731619226268,540.110617022228,196.98198598889,637.452563329198
"221",0,8466,8466,224.146943940687,516.859112395544,198.960301522104,610.003827944935
"222",0,1260,1260,217.034346065479,341.988199264968,192.889357073964,403.567491515729
"223",0,5159,15159,222.074969783903,442.90923085473,196.950538126591,522.665222854995
"224",0,5417,15417,226.43118069636,576.548928215193,199.805800940805,680.487304262664
"225",0,5053,15053,223.965903810886,552.969821263601,197.185647648565,652.654469878363
"226",0,7669,7669,226.172411577717,603.680711875331,199.334850712344,712.521582449294
"227",0,4803,14803,220.436086084485,524.522691033152,194.044287325821,619.038102174198
"228",0,6690,6690,224.426703624702,583.702677208067,196.852253104228,688.952664550658
"229",0,5182,15182,215.758207439284,326.489031582006,192.260574847313,385.244386222896
"230",0,5096,15096,216.558307992274,373.696005877116,192.405617269866,440.976411972466
"231",0,1245,1245,194.930937022579,498.229092512034,172.655899994009,588.049912035195
"232",0,4733,14733,219.666349321107,447.148583901891,193.200169056532,527.714828703467
"233",0,6630,6630,220.257276972712,450.563704180328,193.692865454012,531.75953048567
"234",0,6622,6622,222.850905930899,473.834293115289,195.624445898827,559.272676859459
"235",0,6447,6447,202.837123221368,345.39963144532,180.380173757246,407.579769845724
"236",0,1837,11837,89.357891932457,602.060821003615,79.0838260729805,710.626128895132
"237",0,2242,12242,112.092992463922,533.361152369827,101.577273122922,629.466680130508
"238",0,1900,11900,87.9485209048451,614.341518493147,77.3846406710447,725.112371604715
"239",0,1876,11876,92.220758257182,617.639955864754,82.0007867711749,729.005797957406
"240",0,8378,18378,62.7999004021908,580.209863538192,53.2887105295629,684.79623275039
"241",0,2580,12580,95.0267851768768,542.250358750353,82.2155288837486,639.967322130727
"242",0,2181,12181,93.4291943618121,611.586647342969,82.1991096378567,721.863003970898
"243",0,9132,19132,79.9244473852572,576.612454802677,69.8087164326422,680.549338446289
"244",0,2026,12026,89.7550491630564,617.483489912977,78.9053161393652,728.822603458263
"245",0,8642,18642,66.2532942924944,541.111470743694,56.4969890332149,638.626066620157
"246",0,2246,12246,108.092593066338,569.725262989783,97.2935903032649,672.415736402357
"247",0,34,34,126.516190841441,241.387580919297,116.445714171909,284.867873341778
"248",0,2602,12602,99.0139851505064,493.362563973515,86.1213618121166,582.280313637362
"249",0,2515,12515,97.4958435066547,548.362087625527,84.9591625944489,647.194630334247
"250",0,3028,13028,132.110677499602,400.489734214163,117.771218535715,472.607699801236
"251",0,2472,12472,100.461313361261,493.99846825784,88.2931458549067,583.079559333805
"252",0,35,35,117.632148282257,475.006443028468,105.928913170722,560.636091917498
"253",0,2670,12670,98.7709478165684,512.932024602181,85.6544583668097,605.35341700187
"254",0,3970,13970,160.179458704604,556.247653016512,140.891782543364,656.531186885819
"255",0,2814,12814,99.8547826423496,488.153324454113,86.5232795451191,576.107014275342
"256",0,4260,14260,140.313144476969,432.891463755569,122.931288715071,510.846444159693
"257",0,4048,14048,135.662174736305,508.812949341275,118.413833044513,600.483179496238
"258",0,4280,14280,140.737034206512,424.391610435274,123.342826271859,500.816751036179
"259",0,8,8,119.545873173719,328.6286561255,103.672791868246,387.912407939876
"260",0,5436,15436,223.610959363206,154.909664174479,200.299223000788,182.760101559389
"261",0,1254,1254,189.116471940524,562.680147297292,167.325493516319,664.115880833035
"262",0,4851,14851,133.694980180034,519.223559723283,120.174758866626,612.77614132146
"263",0,7755,7755,180.59404130036,591.54894485487,167.599749427324,698.205408523941
"264",0,1296,1296,135.992455816236,349.899839565461,120.980118584852,412.894194712353
"265",0,1311,1311,136.293515345341,473.003777122515,122.208307802535,558.216091228225
"266",0,5485,15485,179.234187826025,588.847853733863,165.590676670251,695.025495929838
"267",0,4277,14277,110.308155724569,495.765076952533,96.5866983795954,585.093458811288
"268",0,1312,1312,115.298507674585,188.837138442392,100.254310938583,222.804951686042
"269",0,1293,1293,152.467786296177,399.848157956554,134.861152621042,471.860293657539
"270",0,3424,13424,112.374162922873,533.171371402265,97.1657018601941,629.244047599472
"271",0,4071,14071,105.123717722204,484.157536640555,91.3223211467872,571.379349027279
"272",0,4019,14019,101.211468318049,544.043045707978,88.2332095590743,642.09216145751
"273",0,2881,12881,79.6173210514773,511.078292990097,67.8364966067191,603.152325243476
"274",0,1765,11765,68.1333512433787,578.583083472313,57.2752347270732,682.873013310021
"275",0,3254,13254,86.961144193989,349.522345078611,75.3041232356197,412.461836524484
"276",0,2028,12028,70.0706607642101,109.726597132751,57.7421761503393,129.450807548101
"277",0,3204,13204,84.996692778933,453.918600216535,72.8449701109744,535.714811263332
"278",0,3206,13206,72.6327261664554,439.823401304972,60.3009596398488,519.034286236804
"279",0,4146,14146,105.39095432567,510.226203960104,91.9753044663639,602.191877051801
"280",0,3206,13206,89.0268334614193,599.325257686726,75.7532726512077,707.384816275332
"281",0,2831,12831,78.833083909072,530.04693562992,66.4156387914998,625.558736522719
"282",0,9044,19044,66.1129004821582,434.97449994298,55.1678974119002,513.30953318361
