"","Id","vannlnr","vannlnr2","1995.pred_1995","1995.var_1995","1980.pred_1980","1980.var_1980"
"154",0,7210,7210,813.119761254052,4093.64483977435,901.776527062903,3531.89306881893
"155",0,7277,7277,812.244764205294,2737.54173949403,895.114831325717,2362.18955177422
"156",0,522,522,812.790872683005,3076.18916864524,887.341338898269,2653.28025893116
"157",0,7275,7275,818.52028759093,4324.44323676938,922.136715583187,3730.82672104325
"158",0,6778,16778,851.369708540149,3008.16906015124,970.963978788992,2595.5549969117
"159",0,7033,17033,810.414191835167,2845.9652588569,926.229649994882,2456.0719613376
"160",0,7048,17048,847.705485478352,4396.07078361323,978.652072793721,3792.41926419449
"161",0,6752,16752,862.711747380112,3963.39741216607,984.885052976504,3419.61480438194
"162",0,6699,16699,853.845861147597,3205.26681719662,971.846483168475,2765.96647360127
"163",0,6848,16848,861.439511118046,4149.01975053482,986.694433215881,3579.39657193568
"164",0,6340,16340,930.472255738452,4287.22247954266,1047.48409508453,3698.85759183566
"165",0,6098,16098,918.444207432688,4068.96865433453,1025.93616648044,3510.09519670448
"166",0,6183,16183,941.074124962603,4128.38162386911,1053.64878465948,3561.45394469419
"167",0,5789,15789,1271.19976810983,3451.22484024734,1357.92586852371,2977.91917482277
"168",0,533,533,1024.16649963976,3944.36812988864,1139.28860777117,3402.71784128355
"169",0,571,571,1069.71494309691,3236.4901711511,1184.51712777898,2792.38806503101
"170",0,532,532,1061.29492236091,3225.05136181798,1175.61997042065,2782.08514893338
"171",0,6831,16831,876.098754031649,4655.35695910441,1003.38761950117,4015.97273969445
"172",0,6803,16803,906.015683369986,4870.12915612581,1034.9148769727,4200.73585154866
"173",0,5896,15896,1436.80079436443,4839.87462525746,1478.05241320307,4174.49121323253
"174",0,6403,16403,1083.54674460192,3166.28625289745,1192.36022604103,2730.97217354649
"175",0,413,413,919.648409040554,4214.22663336774,1053.76194813491,3634.64534807659
"176",0,6670,16670,1261.42315421586,2356.58607214739,1329.68928926026,2033.98513541449
"177",0,6561,16561,1269.71877477882,2632.32544768841,1336.03327229992,2271.72503771437
"178",0,6358,16358,1327.08060391111,4065.26864471724,1382.8312732594,3507.43182626974
"179",0,6602,16602,1292.62002009288,2965.11847566519,1354.17913080689,2558.94083568434
"180",0,389,389,947.025661395998,3284.66551963549,1084.65214600031,2833.01307687245
"181",0,392,392,1240.04351570426,2189.13767374059,1325.86563437825,1889.00247539365
"182",0,553,553,1298.98766712419,1112.98360223078,1362.31099940304,960.21807094966
"183",0,8142,18142,869.400829732369,4699.58127112449,1003.54543400997,4053.76891958915
"184",0,546,546,864.065674224038,2566.5737450122,982.95237952481,2213.34270173095
"185",0,7387,7387,831.184384570573,2496.84029140658,916.333964335816,2154.87407016691
"186",0,521,521,826.275439655911,1874.48280729515,918.735356818956,1617.38755507179
"187",0,5310,5310,815.10978660844,4394.27843231023,888.996319043035,3790.7563855298
"188",0,6127,6127,881.346682956817,2631.32596467322,971.528810225515,2270.95710240277
"189",0,6212,6212,831.432515116116,948.120147541742,904.796527350417,818.553063549322
"190",0,6002,6002,832.550853849318,4128.86309189624,909.96056876985,3562.18208205979
"191",0,542,542,799.496235021519,911.237088124285,873.324114618081,786.193639773049
"192",0,6112,6112,966.025272260809,4476.42387566784,1091.93211749729,3861.87108315304
"193",0,402,402,1019.12701337023,3762.27877181881,1170.4840859096,3245.85733144796
"194",0,5966,5966,902.385852802964,4566.82138925938,1007.29118208634,3939.65490947156
"195",0,5923,5923,949.887004803188,2955.92859469756,1084.74692139871,2550.96379010243
"196",0,7848,17848,1012.18978925883,3985.10030658483,1176.17815014372,3438.12109023281
"197",0,7989,17989,1282.68023106667,4724.53991489412,1420.41410342834,4075.07139447467
"198",0,7694,17694,832.9464712486,2587.74692516735,989.32056960973,2233.3714611055
"199",0,7543,17543,908.509505786079,3665.11176336343,1060.06556129849,3162.47483830392
"200",0,7554,17554,817.252770149067,4608.77455040851,939.01645137735,3975.51039732543
"201",0,7451,17451,851.037996444169,2687.06547410244,1001.34975413305,2318.3825715715
"202",0,7527,17527,817.236225082752,4631.55844846328,943.366735823768,3995.27221788608
"203",0,8187,18187,1010.49527904233,3466.6847103064,1188.85571334071,2991.06719886407
"204",0,8162,18162,962.095578036019,2898.29524223902,1141.39246741873,2501.19884931609
"205",0,7354,17354,815.187212784773,4133.10752754662,943.263754469568,3565.70499033464
"206",0,7929,17929,864.325647871142,443.550111921051,1032.38836002124,382.91771020373
"207",0,8445,18445,1276.59640846952,4632.82716831744,1437.08652571946,3996.17937123757
"208",0,7681,17681,828.79233308488,4876.63538004281,956.69639618361,4206.34243078338
"209",0,417,417,1128.68524755633,4551.57055664112,1287.35901346953,3925.87102991865
"210",0,395,395,1290.01357334607,3927.07526439315,1422.48021262283,3386.76732220942
"211",0,6735,6735,615.76626171757,1118.9883153629,697.025459313807,966.030124069555
"212",0,6417,6417,859.457109827699,4341.14729527228,956.652493707253,3745.26803492505
"213",0,6253,6253,1004.49007444628,4571.60501997212,1142.90943268795,3943.21427885407
"214",0,2683,12683,1086.82644967724,4229.12290405592,1263.63720594269,3648.43579117811
"215",0,2658,12658,1066.86591804489,4046.05847089701,1236.33916724992,3490.51702945413
"216",0,33,33,1097.62764875214,4099.62816727121,1275.98437953735,3536.16632356882
"217",0,5834,5834,698.410200184099,4636.66491956465,766.976023177525,3999.53838382658
"218",0,1,1,1021.01855414102,3239.31129050537,1162.80352216534,2794.0925495565
"219",0,7954,7954,737.860553509699,4079.58887895299,837.443445433234,3518.67804545736
"220",0,8356,8356,780.775434099295,4369.21652871761,888.866349327109,3769.26454093759
"221",0,8466,8466,792.278493921266,4181.11636577395,901.174509152153,3607.06914264464
"222",0,1260,1260,747.142548673995,2766.44600126214,864.700506982136,2387.21042402481
"223",0,5159,15159,1002.64393662598,3582.83188426421,1112.96063985698,3091.63059948426
"224",0,5417,15417,876.752653484479,4664.0163582392,981.014123071098,4023.25157612766
"225",0,5053,15053,899.136202246333,4473.26890259376,1005.44499192201,3858.74340558371
"226",0,7669,7669,839.003120559521,4883.51259571869,942.149571284225,4212.4645490076
"227",0,4803,14803,934.407818366491,4243.09909018604,1045.61510986174,3660.65976715567
"228",0,6690,6690,839.453455612804,4721.91138378558,941.101863939014,4072.94333248471
"229",0,5182,15182,1089.46230816585,2641.03161535191,1199.53314753959,2279.36479635256
