,default,min_abs_bias,min_rmsd,observation
0.5,21.895,22.475,22.379,20.815
1.5,21.895,22.475,22.379,17.596
2.5,21.895,20.851,20.397,15.7
3.5,21.408,19.449,17.291,12.979
4.5,20.592,13.586,13.005,10.114
5.5,20.429,10.388,10.535,8.93
6.5,20.327,8.596,9.049,8.819
7.5,20.263,7.478,8.097,8.714
8.5,20.218,6.755,7.457,8.659
9.5,20.183,6.272,7.012,8.575
10.5,20.154,5.937,6.694,8.444
11.5,20.131,5.689,6.463,8.221
