,default,min_abs_bias,min_rmsd,observation
0.5,22.261,22.566,22.552,22.074
1.5,22.261,22.566,22.552,21.066
2.5,22.261,22.566,22.552,20.413
3.5,22.261,20.69,20.615,19.275
4.5,22.261,16.264,16.387,15.766
5.5,22.261,9.811,10.723,11.152
6.5,22.237,7.437,8.333,8.408
7.5,21.815,6.49,7.229,7.503
8.5,21.779,6.06,6.682,7.295
