,default,min_abs_bias,min_rmsd,observation
0.5,22.201,22.536,22.43,20.42
1.5,22.201,22.536,22.43,19.676
2.5,22.201,21.024,20.905,18.409
3.5,21.871,19.857,19.493,16.908
4.5,20.99,17.034,16.357,15.183
5.5,20.811,11.471,13.51,13.092
6.5,20.707,9.136,11.752,11.538
7.5,20.641,7.898,10.652,11.055
