,default,min_abs_bias,min_rmsd,observation
0.5,20.785,21.342,21.118,18.988
1.5,20.785,21.342,21.118,17.272
2.5,20.785,19.789,19.898,16.801
3.5,20.648,18.598,18.658,16.644
4.5,20.069,15.493,17.753,16.361
5.5,19.467,10.614,16.174,15.832
6.5,19.28,8.361,14.845,14.911
7.5,19.171,6.641,13.881,14.537
