,default,min_abs_bias,min_rmsd,observation
0.5,21.974,22.183,22.162,21.193
1.5,21.974,22.183,22.162,21.459
2.5,21.974,22.183,21.966,20.74
3.5,21.974,21.779,20.63,20.147
4.5,21.974,21.217,18.861,18.943
5.5,21.739,20.077,16.737,17.258
6.5,21.465,19.023,14.921,14.726
7.5,21.41,15.325,13.501,13.503
8.5,21.368,13.07,12.414,12.267
9.5,21.329,11.624,11.583,11.356
10.5,21.288,10.595,10.945,10.673
11.5,21.234,9.832,10.455,10.3
12.5,21.127,9.262,10.079,10.195
13.5,20.978,8.838,9.792,10.127
