,default,min_abs_bias,min_rmsd,observation
0.5,21.555,22.07,22.039,20.23
1.5,21.555,22.07,22.039,18.933
2.5,21.555,20.153,20.182,18.484
3.5,21.066,19.797,19.788,18.185
4.5,20.369,19.55,19.506,17.785
5.5,20.272,17.683,18.155,17.147
6.5,20.213,13.985,15.056,15.499
7.5,20.173,12.925,13.793,13.861
8.5,20.144,12.505,13.193,13.746
