,default,min_abs_bias,min_rmsd,observation
0.5,20.695,21.236,20.946,21.112
1.5,20.695,21.236,20.946,20.908
2.5,20.695,21.236,20.946,20.232
3.5,20.695,20.969,20.056,18.54
4.5,20.695,18.658,17.951,17.403
5.5,20.695,14.448,16.022,16.679
6.5,19.482,11.866,14.393,16.178
7.5,18.981,10.201,13.094,14.577
8.5,18.397,9.047,12.067,12.451
9.5,17.548,8.209,11.252,10.796
10.5,16.744,7.581,10.6,9.451
11.5,16.057,7.102,10.075,8.552
12.5,15.493,6.73,9.65,8.377
