,sim_id,y,tsw00,tsw01,tsw02,tsw03,tsw04,tsw05,tsw06,tsw07,tsw08,tsw09,tsw10,tsw11,tsw12,pcd00,pcd01,pcd02,pcd03,pcd04,pcd05,pcd06,pcd07,pcd08,pcd09,pcd10,pcd11,pcd12,pcn00,pcn01,pcn02,pcn03,pcn04,pcn05,pcn06,pcn07,pcn08,pcn09,pcn10,pcn11,pcn12,icend,icemh,icedu,iceon,iceof,iceth
40,449879973.0,0.0,5.2936434587813626,0.0,0.0,0.0,0.0,2.8413870967741937,13.43936666666667,14.646806451612903,13.685774193548387,11.809000000000001,7.101387096774194,0.0,0.0,14.171877008651848,17.0,17.0,17.0,17.0,15.601544553482894,4.595393556297449,6.473279653510668,9.548001748807431,14.844304591723732,17.0,17.0,17.0,9.083333333333334,0.0,0.0,0.0,0.0,3.0,30.0,31.0,31.0,14.0,0.0,0.0,0.0,197.0,0.524,197.0,306.0,138.0,0.0
41,449879973.0,1.0,5.18350958781362,0.0,0.0,0.0,0.0,2.5149677419354837,12.677800000000001,16.11803225806452,14.440580645161287,10.831133333333332,3.5586774193548387,2.0386333333333337,0.022290322580645158,14.480666531412597,17.0,17.0,17.0,17.0,16.580645161290324,6.234586714372087,6.056024767178943,9.637996724838851,16.25874500927096,17.0,17.0,17.0,8.083333333333334,0.0,0.0,0.0,0.0,1.0,28.0,31.0,31.0,6.0,0.0,0.0,0.0,172.0,0.579,204.0,298.0,137.0,1.0
42,449879973.0,2.0,5.063162903225806,0.0,0.0,0.0,0.0,1.926967741935484,9.528633333333335,14.278548387096773,14.570548387096773,11.663100000000002,7.559290322580645,1.2308666666666666,0.0,14.881543673465039,17.0,17.0,17.0,17.0,17.0,11.352211214413346,7.78254063843263,8.097144442364161,15.346627786370341,17.0,17.0,17.0,7.25,0.0,0.0,0.0,0.0,0.0,14.0,31.0,31.0,11.0,0.0,0.0,0.0,180.0,0.696,180.0,320.0,135.0,0.0
43,449879973.0,3.0,5.001812007168458,0.0,0.0,0.0,0.0,0.6270645161290322,10.745,15.88306451612903,13.085870967741934,11.083266666666667,7.61567741935484,0.9817999999999999,0.0,14.54518583602812,17.0,17.0,17.0,17.0,17.0,7.074980496584577,5.99119944218155,9.93626452567183,15.539785567899491,17.0,17.0,17.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,25.0,31.0,31.0,13.0,0.0,0.0,0.0,197.0,0.757,197.0,314.0,145.0,0.0
44,449879973.0,4.0,5.792892831541217,0.0,0.0,0.0,0.0,3.381064516129032,12.616966666666665,14.591290322580642,14.360032258064514,12.4417,7.691290322580645,3.8824666666666667,0.5499032258064518,14.621760642292996,17.0,17.0,17.0,17.0,15.116714256541265,6.916899898725933,8.117520605210016,10.543197809685019,15.766795137353709,17.0,17.0,17.0,8.333333333333334,0.0,0.0,0.0,0.0,4.0,25.0,31.0,31.0,9.0,0.0,0.0,0.0,154.0,0.677,154.0,347.0,136.0,0.0
45,449879973.0,5.0,5.534651433691756,0.0,0.0,0.0,0.0,0.6728387096774193,13.430099999999998,15.055516129032256,14.529967741935483,13.050700000000003,7.51416129032258,2.162533333333333,0.0,14.140362460473687,17.0,17.0,17.0,17.0,17.0,6.540761396292116,6.085729317479717,8.795153584255889,12.262705227656527,17.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,31.0,23.0,0.0,0.0,0.0,184.0,0.703,184.0,325.0,144.0,0.0
46,449879973.0,6.0,5.545905197132615,0.0,0.0,0.0,0.0,0.7513870967741936,14.343066666666667,17.426290322580638,15.152129032258067,12.20566666666667,6.672322580645159,0.0,0.0,13.975069883697165,17.0,17.0,17.0,17.0,17.0,4.947765946033881,5.468583599548179,7.574658755363698,13.709830303420187,17.0,17.0,17.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,28.0,31.0,31.0,16.0,0.0,0.0,0.0,207.0,0.684,207.0,303.0,145.0,0.0
47,449879973.0,7.0,5.128251433691757,0.0,0.0,0.0,0.0,1.4601290322580647,12.774833333333333,15.274838709677418,13.400387096774194,11.090533333333333,6.110129032258065,1.4281666666666666,0.0,14.402276125100741,17.0,17.0,17.0,17.0,17.0,4.472718499186934,6.627238337141409,10.277112942100526,15.450243722780035,17.0,17.0,17.0,8.583333333333334,0.0,0.0,0.0,0.0,0.0,30.0,31.0,31.0,11.0,0.0,0.0,0.0,184.0,0.6829999999999999,184.0,325.0,143.0,0.0
48,449879973.0,8.0,6.128543369175627,0.0,0.0,0.0,0.0,2.6422258064516138,18.5656,17.348419354838708,13.414483870967745,11.459233333333332,8.18325806451613,1.9292999999999998,0.0,14.173970665432044,17.0,17.0,17.0,17.0,15.853360015226125,3.152386771752438,5.4419887459947045,10.554556007006148,16.085356445205118,17.0,17.0,17.0,8.5,0.0,0.0,0.0,0.0,3.0,30.0,31.0,31.0,7.0,0.0,0.0,0.0,172.0,0.745,172.0,328.0,135.0,0.0
49,449879973.0,9.0,5.680729032258065,0.0,0.0,0.0,0.0,6.881290322580646,11.362000000000002,14.44516129032258,14.463129032258065,12.317566666666668,8.164967741935484,0.5346333333333334,0.0,14.57890319076123,17.0,17.0,17.0,17.0,11.449399550244895,8.026207595176835,8.629512326131122,10.841718817581874,17.0,17.0,17.0,17.0,8.833333333333334,0.0,0.0,0.0,0.0,14.0,30.0,31.0,31.0,0.0,0.0,0.0,0.0,178.0,0.532,178.0,310.0,123.0,0.0
50,443757797.0,0.0,3.7018125448028676,0.0,0.0,0.0,0.0,0.09090322580645162,6.280966666666667,10.472064516129029,10.86958064516129,9.963999999999999,6.731935483870969,0.0123,0.0,34.961597256102145,38.0,38.0,38.0,38.0,38.0,32.52208091822599,16.41101393992139,29.672738881745083,36.93333333333333,38.0,38.0,38.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,23.0,12.0,2.0,0.0,0.0,0.0,207.0,0.745,207.0,308.0,150.0,0.0
51,443757797.0,1.0,3.847672670250896,0.0,0.0,0.0,0.0,0.0,6.489533333333333,12.308741935483873,11.987290322580643,9.229233333333333,4.659806451612903,1.4974666666666665,0.0,32.25759155393952,38.0,38.0,38.0,38.0,38.0,23.730571957688703,8.749865765816349,15.195641751320062,35.41501917244911,38.0,38.0,38.0,6.5,0.0,0.0,0.0,0.0,0.0,14.0,29.0,29.0,6.0,0.0,0.0,0.0,193.0,0.787,193.0,329.0,157.0,0.0
52,443757797.0,2.0,3.4434607526881718,0.0,0.0,0.0,0.0,0.0,3.5277333333333325,9.370129032258061,10.887838709677418,9.629233333333334,6.741161290322579,1.165433333333333,0.0,35.78447739810688,38.0,38.0,38.0,38.0,38.0,38.0,20.898675013841693,29.548387096774192,36.96666666666667,38.0,38.0,38.0,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,2.0,0.0,0.0,0.0,199.0,0.785,199.0,320.0,154.0,0.0
53,443757797.0,3.0,3.390458691756273,0.0,0.0,0.0,0.0,0.0,2.4633333333333334,10.468032258064516,10.384967741935485,9.421833333333334,6.855870967741935,1.0914666666666666,0.0,34.68720290785891,38.0,38.0,38.0,38.0,38.0,38.0,13.28463119664631,23.59513703099396,37.36666666666667,38.0,38.0,38.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,3.0,0.0,0.0,0.0,216.0,0.835,216.0,315.0,165.0,0.0
