ebint,clust30,clust30a,longitude,latitude,maxdepth,area
14587879.0,22.0,18.0,24.126383395,62.1678902526,14.7395199641,282358.754719
13389858.0,22.0,18.0,25.0243237294,62.1111444294,10.6484837062,590839.829711
7075831.0,22.0,18.0,24.8591947223,62.0135410888,12.6218432466,1371362.6046
10073634.0,22.0,18.0,24.7909207355,62.2485610712,16.2903399103,314620.99342
16692255.0,20.0,18.0,23.4523181624,61.8677030767,10.2352017047,150555.345719
10984215.0,20.0,18.0,23.8822277537,61.9045522707,16.3755280961,81310.4605824
10272733.0,20.0,18.0,23.3640403293,61.8665613808,15.2720890073,608199.254589
1100272.0,20.0,18.0,24.0508418073,61.8971481812,11.0959561651,52006.6680902
10571786.0,22.0,18.0,23.3051252183,62.4492725768,7.80810060404,548624.190174
10011822.0,22.0,18.0,23.5995154349,62.4598872757,14.974393684,503736.300045
730474.0,22.0,18.0,24.2898437636,62.6234197564,15.2739241384,627256.838172
13920648.0,22.0,18.0,24.2018746169,62.4524389399,8.59038764977,68294.7704451
6568696.0,22.0,18.0,24.573393079,62.4083441751,9.00615391867,238915.902432
8707160.0,22.0,18.0,24.3836105651,62.353590583,8.2093571238,96314.7462257
11391861.0,22.0,18.0,24.4997501497,62.2981752779,10.2412575938,52266.4088486
16046345.0,22.0,18.0,25.2328546769,61.9250391605,16.29132766,569931.517583
12733160.0,24.0,18.0,25.7163119014,61.8603628353,18.6899752604,310651.910047
3451939.0,24.0,29.0,26.0536884232,61.9014856848,8.07207498177,420075.146518
12910516.0,24.0,29.0,26.4804036049,61.8749015071,14.0214945846,137788.171595
11235589.0,22.0,18.0,25.2885228718,62.2710785711,10.9124692142,62291.9136498
13114100.0,22.0,18.0,25.227730636,62.0523684936,9.88890378551,102063.16306
4638319.0,24.0,29.0,26.0876434324,62.1093953479,13.1960282354,956607.041125
523624.0,24.0,29.0,26.2148449965,62.1451936271,17.3752828542,1109872.58093
7552606.0,22.0,18.0,25.5928186465,62.2043631432,14.7806197886,370622.763622
7771635.0,24.0,29.0,26.5845781114,62.1266718824,7.66928319835,10640.3213474
7828284.0,22.0,18.0,25.6701748393,62.5776112778,12.4909486703,116540.514512
11058615.0,22.0,18.0,25.7967851659,62.5301969348,15.3733921315,128964.442021
2211309.0,22.0,29.0,26.7554372644,62.653011711,12.1398117526,171198.772287
898883.0,22.0,18.0,25.5029068195,62.3475445784,16.20304441,366685.36058
16189901.0,24.0,29.0,26.2104905811,62.3217872937,15.9685964167,265367.867898
14714136.0,24.0,29.0,26.4820964147,62.3444888568,14.546760448,1729356.97023
8421366.0,24.0,29.0,26.6382550077,62.332404562,14.0871856038,419741.915681
10515000.0,24.0,29.0,27.3186857889,61.9609738893,10.217071278,241767.884817
436902.0,24.0,29.0,27.7330212808,61.989900422,8.86485274989,42236.926654
311939.0,24.0,29.0,27.9678628108,61.942033448,7.72647226122,166669.556763
15245256.0,24.0,29.0,27.6360320642,62.1313701758,14.5140462513,255410.585536
1136595.0,24.0,29.0,27.2290664223,62.2318687811,10.1680043753,439305.910406
15285119.0,24.0,29.0,27.2581077068,62.269617378,7.66062464649,114528.324934
12141207.0,24.0,29.0,27.2508221605,62.1757281511,11.9893275497,1110948.38978
14086355.0,24.0,29.0,28.0988782116,62.1964966366,12.0323380305,19286.1673413
8589573.0,24.0,29.0,27.7779410883,62.0392728093,9.3721428733,1046641.31797
16126923.0,24.0,29.0,28.3277274349,61.86004335,17.1789142307,1186385.88732
710468.0,24.0,29.0,28.6455748608,61.8562328848,17.2822684887,240483.290367
16551183.0,24.0,29.0,28.5639015106,61.8749222943,15.3567171723,167048.567916
4488236.0,28.0,29.0,27.6694450256,62.4961180798,14.3222758738,343408.284254
4909092.0,28.0,29.0,27.5182399883,62.5716278124,15.320404066,688879.307923
9770179.0,28.0,29.0,27.401043719,62.674390265,7.7393275272,214559.973957
6793822.0,24.0,29.0,27.5581323147,62.3916978012,11.8304953128,85222.0872022
13045599.0,24.0,29.0,27.1861339235,62.3974353216,9.65326904043,361177.647833
1191111.0,24.0,29.0,27.4098432356,62.4019542193,14.7654330938,141318.545634
3777400.0,28.0,29.0,27.9033039571,62.5477462824,13.2557380815,1160161.94991
15045030.0,24.0,29.0,27.4431557168,62.3222759645,16.4299123616,575260.022343
16727819.0,28.0,29.0,28.4549197852,62.498546898,16.9816115659,268662.414961
13938855.0,28.0,29.0,28.4340162363,62.2943413681,12.9759243607,406437.627656
8730657.0,28.0,29.0,28.3190525086,62.3204383663,16.276535281,524675.321189
10773552.0,28.0,29.0,28.8539068642,62.5433319699,10.2378866855,997494.737348
12843701.0,28.0,29.0,28.5555164137,62.3762203869,17.2119024745,912261.482214
9327696.0,28.0,29.0,28.5489216053,62.3219645128,14.951699877,558956.121019
9896730.0,24.0,29.0,29.2561675902,61.8439140041,9.70417700929,70379.0369581
6858237.0,28.0,29.0,29.0190066133,62.2275135537,17.4707025713,510162.662814
8570372.0,28.0,29.0,29.8606411697,62.0219181556,15.2831837222,631150.237626
6447919.0,28.0,29.0,29.6819834509,62.1220134349,13.3202911396,346696.587649
10409884.0,28.0,29.0,28.9517530288,62.4301735552,12.6187688128,294886.313019
4838307.0,28.0,13.0,29.4418329313,62.6331838564,16.3906694462,519078.056999
4706605.0,28.0,13.0,30.1610066354,62.5782002183,12.5593963096,46665.5907458
8772327.0,28.0,13.0,30.3519188457,62.4599712556,14.9089628546,171952.895642
9715780.0,28.0,13.0,30.3566191237,62.6240230122,10.5264540772,358659.822293
6368975.0,28.0,13.0,30.2185263521,62.4777829661,12.815275191,811948.001461
9632644.0,28.0,13.0,30.1333784338,62.5702962588,16.142647566,504841.824962
6315038.0,28.0,13.0,30.1763292314,62.3947186147,10.4966569344,56054.4920102
7298058.0,28.0,29.0,30.6435986732,62.2531179165,15.9104388179,271036.775232
9568212.0,28.0,29.0,30.6514820714,62.2549931174,16.2599130864,403133.112484
9085299.0,28.0,13.0,30.8320921017,62.5171116516,7.69896094849,24656.7916339
3668748.0,28.0,13.0,30.9462650448,62.382179516,11.5385329536,165951.150278
2954231.0,28.0,13.0,31.0064552507,62.4516501212,9.42001035384,376220.221124
7131191.0,28.0,29.0,30.7723818154,62.2498646819,7.77190335883,25154.3556176
9437249.0,22.0,4.0,21.1993775529,63.207092175,7.75540620314,30486.691958
16173716.0,22.0,4.0,21.6145393091,63.2242042128,10.6969707566,100806.164221
16323148.0,22.0,4.0,21.6129187506,63.1995658664,8.1491338717,32503.6644251
7279879.0,22.0,4.0,21.5604059623,63.2452652642,9.23884464629,55647.3525856
7796282.0,22.0,18.0,23.5272284888,62.8807945007,12.5614819759,523721.476786
4253724.0,22.0,18.0,24.0123285215,63.0488645514,7.68476902881,24611.655626
3928030.0,22.0,18.0,24.3633556527,62.9130464601,7.73519942793,40975.3835709
6281718.0,22.0,18.0,24.601146092,62.7700821667,11.9229386964,254450.787004
5481786.0,22.0,18.0,24.1870307212,62.6974708681,10.7378028898,256389.503359
11763681.0,22.0,18.0,24.6100033574,62.701832796,12.8499203927,143444.341594
9132805.0,22.0,18.0,24.5714389323,63.4928248271,8.93638001081,1140222.52562
1702641.0,22.0,18.0,23.9689599527,63.2557917253,8.10089639122,78176.7863076
5547292.0,22.0,18.0,24.5518260392,63.3102629049,9.17779521658,526177.286545
16267325.0,22.0,18.0,24.7872909462,63.429292036,11.2657120558,313270.629591
10033953.0,22.0,18.0,24.7023041751,63.2991493034,8.66324941859,371134.004318
3746812.0,22.0,18.0,25.2962171616,63.0242628521,13.5029255573,431460.969755
12843978.0,22.0,18.0,25.2960387208,62.9282787138,9.39163220834,107586.270368
9656404.0,22.0,18.0,25.2169186771,62.869816059,12.4559875732,483258.325667
620430.0,22.0,18.0,25.1432099562,62.8009433874,16.6269803492,683904.401469
16606921.0,22.0,18.0,25.313351708,62.8149943468,12.6864192802,865007.696552
8258169.0,22.0,18.0,25.2870213771,62.7781544494,14.9711687662,1280454.1793
4972045.0,22.0,13.0,26.1841132476,63.0215203639,13.1710174634,198923.365842
13496511.0,22.0,18.0,25.4605842511,62.8966556677,12.8855148215,485685.354911
5069053.0,22.0,18.0,25.6556743659,62.8072266664,9.40041705412,318637.456524
6263567.0,22.0,13.0,26.2419308392,62.9760416804,15.7641558827,885865.08999
1001008.0,22.0,13.0,26.7507735152,63.0813952239,11.3732563514,1036602.17832
14824161.0,22.0,13.0,26.9738691741,62.942746039,9.74414024672,1045814.06861
16702692.0,22.0,13.0,25.8417981305,63.3101649775,13.0439057162,364198.928366
3620144.0,22.0,13.0,25.9368950784,63.1630527214,15.3879622761,403940.533456
3301443.0,22.0,13.0,25.6831249742,63.2554722641,9.59021558221,64618.585666
15222100.0,22.0,13.0,26.5935723045,63.4220255728,8.61429333591,152383.660516
11008254.0,22.0,13.0,25.1454750092,63.4741153935,11.5901086144,435171.76917
14450435.0,22.0,13.0,26.3873185311,63.4846414784,7.98306263449,138775.244458
687857.0,28.0,13.0,28.1588629981,63.128129751,10.5313820559,15176.6489506
10738613.0,22.0,13.0,27.0353458481,63.1006770316,12.7897503163,46297.2883605
2290100.0,28.0,13.0,27.4998444738,62.8640410831,10.6658371621,21033.5349467
8190065.0,28.0,13.0,27.3412058682,62.9968567604,14.5846464948,390541.775837
5841613.0,28.0,13.0,27.0992784823,62.9645759816,17.0866479161,173266.027134
928658.0,28.0,29.0,27.2391105715,62.761158703,8.83745204962,366058.671058
5793207.0,28.0,13.0,27.4955650493,63.0882637181,15.3292192955,10840.4011209
3870455.0,28.0,13.0,27.5182066667,63.0241704095,10.7912304121,196453.388465
2610147.0,28.0,13.0,27.5470126358,63.0127900847,9.22597396221,77158.420687
13254015.0,28.0,13.0,28.024355809,63.0962447152,8.59062568954,38827.852009
4488860.0,28.0,13.0,27.9929592349,63.0599286333,16.0871432734,523964.080075
11516629.0,28.0,13.0,28.155532574,63.0190737767,13.2337082441,188540.700107
16127973.0,28.0,13.0,28.2046084674,63.0593258354,10.4513473423,42497.5383972
6202644.0,28.0,13.0,28.108209894,62.8992944373,11.3607155795,276910.725739
8464412.0,28.0,13.0,28.1373578309,62.8159096062,14.8713637645,72297.4047434
2154852.0,28.0,13.0,28.3574694335,62.7171724253,12.4128837924,276098.859932
6997388.0,28.0,13.0,28.3972917421,62.7204010788,12.7577636857,162355.393956
6288553.0,28.0,13.0,28.3595652696,62.726015273,9.14173015557,16221.1727325
16579719.0,28.0,13.0,28.4658243372,63.1276153075,11.5699261221,180365.989476
12304504.0,28.0,13.0,28.4038480855,63.1152412132,9.00502535791,49645.4046141
11111469.0,28.0,13.0,28.4409919101,62.8828980966,8.96291836314,60239.0554642
13606771.0,28.0,13.0,28.7932643971,63.1272230273,9.28278076004,50512.1755035
13624504.0,28.0,13.0,28.6841758874,63.1215850433,10.4257996577,23335.5126949
7255019.0,28.0,13.0,28.633862688,62.9051086554,12.0843400483,124119.54022
10083881.0,28.0,13.0,28.6808388908,62.7963975325,9.07200425078,136344.976137
12571873.0,28.0,13.0,28.7339156182,62.9928890074,13.128092,974236.278301
2047964.0,28.0,13.0,27.623438121,63.2203204681,12.4744673061,204863.278506
9507264.0,28.0,13.0,27.7736913977,63.1631980111,13.2673406259,301351.971107
11610601.0,13.0,13.0,27.866263411,63.4473555448,11.4109171351,675751.572695
10876935.0,28.0,13.0,27.8899663533,63.4373937606,8.52324299213,34841.0216507
7013295.0,28.0,13.0,28.16244772,63.1824087074,12.2577996864,138686.009272
7184234.0,28.0,13.0,28.0608819833,63.3892048852,9.82696844108,17927.3094601
11246082.0,28.0,13.0,28.4653590559,63.3718226941,7.66139539496,43463.279937
430602.0,28.0,13.0,28.8411915408,63.150709049,10.5540663992,1215896.16512
6387683.0,28.0,13.0,28.6159120073,63.1717725688,15.5938875611,1610114.46901
9872655.0,28.0,13.0,28.7191961337,63.1960125992,10.7986914013,101129.308179
2314005.0,28.0,13.0,28.8965965462,63.3393316191,9.25601096464,67425.9891266
10419540.0,28.0,13.0,28.7564025475,63.4880868653,11.0685635872,197729.732863
10128236.0,28.0,13.0,28.6445509534,63.4773072716,13.5925036818,93808.8888354
3700781.0,13.0,13.0,28.3540669376,63.5196740467,14.5153460762,2262785.66322
15128651.0,28.0,13.0,30.1239553337,62.6998640929,11.7019066653,406779.08907
12894299.0,28.0,13.0,29.3723469374,63.0099638963,9.469956779,67865.0225406
1022801.0,28.0,13.0,29.7567335599,63.0067582361,8.02621473887,37556.7776002
15249754.0,28.0,13.0,30.1199813919,62.9072899788,15.935514175,620169.047865
11248083.0,28.0,13.0,29.4528309552,62.7501508936,15.946467947,1190878.26986
9524354.0,28.0,13.0,29.8530070096,62.7292318548,12.4916622524,102316.01793
8263139.0,28.0,13.0,30.5675564312,62.7171387406,17.2278254743,340070.208323
12015345.0,28.0,13.0,30.6507774531,62.9398165054,9.29431022041,18444.239917
5458526.0,28.0,13.0,30.5119173809,62.7055212011,14.5221155795,106232.817032
8811910.0,28.0,13.0,30.1106160881,63.1507427628,9.21863731491,88742.926686
11153111.0,28.0,13.0,29.6421973452,63.4231565389,14.2803320598,88359.9527864
8582721.0,28.0,13.0,30.2356177777,63.4188217041,7.6869600731,11587.5822252
6316760.0,28.0,13.0,30.5440859087,63.271204709,14.0237743934,84503.1761016
6767700.0,28.0,13.0,30.590837151,63.2599477211,14.5846960304,799275.561728
4333948.0,28.0,13.0,30.762721588,63.2617432502,7.92974758555,30074.3185518
5505915.0,28.0,13.0,30.3416607981,63.1907342617,10.5284710793,270855.395543
2899276.0,28.0,13.0,30.0980104436,63.5256212403,8.26380389567,21057.2590951
10549498.0,28.0,13.0,30.1484432796,63.5246910498,12.1976070362,139803.59963
6254972.0,28.0,13.0,29.7404767691,63.5399820035,10.1854074985,147575.749258
8644043.0,28.0,13.0,29.8929612263,63.539846165,9.6223085233,25530.1515011
13669809.0,28.0,13.0,29.8821492128,63.4767743901,17.027698834,379486.967938
5623425.0,28.0,13.0,31.2329999054,62.9083086857,7.69525271699,37043.3630846
14231732.0,28.0,13.0,31.0161422093,63.2336776562,7.67375943546,26314.6407298
1763840.0,22.0,4.0,22.7717307467,63.7712648109,9.26350937231,102520.629587
4052361.0,22.0,18.0,23.5664516371,63.7350892436,7.74032604539,41967.9796272
211344.0,22.0,18.0,23.7176802425,63.5882063792,12.2685182909,371717.149693
14698501.0,22.0,13.0,24.5557497811,63.682954167,8.59748214673,919639.906907
3034447.0,22.0,13.0,24.7841822517,63.5753543367,7.91201182605,406679.065746
10797599.0,22.0,4.0,23.8460243065,64.1945330351,8.01785930037,167277.798124
14861001.0,22.0,13.0,25.3944282906,63.6921497071,9.48618576518,160802.997216
5780906.0,22.0,13.0,26.414108091,63.5825385711,13.2811681299,864607.760489
8317600.0,13.0,13.0,26.1770940907,64.2334184864,10.9084617822,144314.053031
6340242.0,13.0,13.0,27.439337718,63.6096275359,10.876203454,101369.205479
3906098.0,13.0,13.0,27.426871825,63.8015964745,13.9715487958,303575.601211
6174738.0,13.0,13.0,27.6353958024,63.7578297981,8.17254592099,79312.6648138
3866380.0,13.0,13.0,27.4860313997,63.7299994907,9.75735628723,139294.757736
11459089.0,13.0,13.0,27.9941455155,63.9988118683,8.45658591458,78384.5632717
15517209.0,13.0,13.0,27.4301377488,63.8599479979,10.364300254,388286.619033
14281651.0,13.0,13.0,27.3427755969,63.9811817878,7.69793919581,192373.268864
369118.0,13.0,13.0,28.7593666488,63.8219646932,11.7417642921,207932.98999
6042231.0,13.0,13.0,28.6939237694,63.8630737072,8.27583263694,163566.946463
4610232.0,13.0,13.0,28.7657527878,64.1296299147,12.6629197773,1647176.71703
16107089.0,13.0,13.0,28.8202870176,64.1367507133,9.76709318141,653702.284877
7745410.0,13.0,13.0,28.9321591491,64.043306691,12.297259679,125749.534733
7768692.0,13.0,13.0,28.7030586674,64.2951687976,10.0104052447,394681.352228
7918577.0,13.0,13.0,28.6921292797,64.3181281829,10.2338564569,208816.283251
11369650.0,13.0,13.0,29.0487575673,63.8301675013,14.4161902,634685.875211
11000062.0,13.0,13.0,29.0328923765,63.8676556301,13.8985051583,123284.047822
3204289.0,13.0,13.0,29.1913420981,63.967578864,9.43948290933,205267.231175
7014540.0,13.0,13.0,30.03346492,63.8036789641,8.59368998136,118969.007134
9373561.0,13.0,13.0,29.7732138633,63.8479427335,14.1018015909,532092.534116
6971885.0,13.0,13.0,29.6165156892,63.9696490554,12.4571455639,521743.571464
2596546.0,13.0,13.0,30.1153700904,63.7971312044,16.7265294853,291681.438267
11454921.0,13.0,13.0,29.643248309,63.9435413176,15.3249228487,1431447.89327
7800779.0,13.0,13.0,29.6444446713,63.801474004,11.0375588325,103732.518808
9358391.0,13.0,13.0,29.4431294883,63.8859883651,12.6288147787,634722.196532
911550.0,13.0,13.0,29.271101553,63.7223834403,8.88044223503,132485.940593
691499.0,13.0,13.0,28.9557155535,63.6495917145,12.1048290777,102898.483123
6469982.0,13.0,13.0,29.4137241531,63.788291535,9.14794590564,74319.6428816
10282726.0,28.0,13.0,30.0787181094,63.5787518143,9.48097043036,145527.196055
9760544.0,13.0,13.0,29.4507258972,63.685888114,10.1664182391,75183.2139754
3924455.0,13.0,13.0,29.7772894107,63.6182191296,17.450557611,807848.506717
11003852.0,13.0,13.0,29.787984515,63.7744908188,8.95332171728,31340.6420294
1120259.0,13.0,13.0,29.5923117546,63.7952546115,8.59648989323,19370.7518052
15422553.0,13.0,13.0,30.2717277087,63.9006044409,8.41306114991,46325.8097051
2298921.0,13.0,13.0,30.0118218207,64.2150544654,15.1992255348,479941.016815
10763835.0,13.0,13.0,30.0175476153,64.3103445864,7.69582588623,33686.6929971
3070814.0,13.0,13.0,30.055438013,64.3964596203,10.7254529382,271752.581138
1409764.0,13.0,13.0,30.0889215876,64.1594344636,13.0945552916,502001.562688
16603303.0,13.0,13.0,30.1361963946,64.1783623923,11.0488754056,50622.4213089
14200431.0,13.0,13.0,30.2754130164,64.1820311694,12.931214541,174650.59343
1791574.0,13.0,13.0,30.2446242832,64.2340488214,8.13193038586,150812.040324
5567156.0,13.0,13.0,26.4715502668,64.6021394382,14.8502362111,155273.32307
11098671.0,13.0,13.0,26.4539180802,64.5807118607,15.2181253609,248858.399092
1738958.0,13.0,25.0,26.9851718813,64.7864651567,8.5706973954,164597.180552
2072332.0,13.0,13.0,25.9596626486,64.457683078,8.81987871815,1059990.12035
11020023.0,13.0,13.0,26.777257571,64.5273043943,11.3608627848,1702809.30605
11564402.0,6.0,25.0,26.7527252264,65.2836738247,8.04655994033,636175.340886
13605992.0,6.0,25.0,26.9627600442,65.2699641818,7.6823961872,156637.264556
11062286.0,13.0,25.0,25.6629551211,65.0090863647,8.5545242607,737482.809721
13107018.0,6.0,25.0,25.8772858859,65.2241216274,9.69803932109,774347.509542
10796856.0,6.0,25.0,26.7167541069,65.2039485684,8.44021214413,156134.955563
1933434.0,6.0,25.0,26.7484155415,65.1182620976,7.96198586374,599832.560474
11629589.0,6.0,25.0,26.2727392,65.2476824738,7.77129112989,67756.5840186
4959297.0,6.0,25.0,26.85961343,65.1240193836,8.03018114129,152817.439198
501598.0,6.0,25.0,26.178993414,65.1274733034,7.82879507055,36425.9863193
7271482.0,13.0,25.0,26.7108540104,64.9547996952,8.20281408135,40725.570881
4492295.0,13.0,25.0,26.3076676408,65.0191489813,10.1902398528,481082.30239
13980115.0,13.0,25.0,26.362119092,65.0289373551,8.48455101613,143702.194414
11153048.0,13.0,13.0,27.0541118032,64.598447078,8.087421296,334334.976262
15558198.0,13.0,25.0,27.7557928384,64.7459642603,13.245927865,449518.690759
4542277.0,13.0,25.0,27.5548806438,64.8386202326,11.8288499995,912711.427288
2462780.0,13.0,13.0,27.6152559423,64.6008431813,12.3518033149,489063.009677
10780319.0,13.0,13.0,28.360957907,64.7329472626,8.30912067302,195812.580723
13726976.0,13.0,13.0,27.83188663,64.5817744423,17.0416339291,319416.312726
7076612.0,13.0,13.0,27.7494421381,64.534671496,15.144224571,404755.054491
14305804.0,13.0,13.0,28.5343571622,64.7480451619,8.11733003947,13964.2523867
11088408.0,13.0,13.0,28.9045576894,64.7879002625,8.76566695353,37413.2773118
71381.0,13.0,13.0,28.4328570874,64.7533655676,9.63018859422,175610.912709
12021163.0,13.0,25.0,27.3021307319,65.0162079513,8.71668215714,588862.919238
15207296.0,6.0,25.0,27.1946523844,65.2191318095,9.90276480755,2017387.07884
5841585.0,13.0,25.0,27.0294172744,64.9948179015,8.99892105543,1185300.80009
6733708.0,13.0,25.0,27.1443135612,64.9628440337,9.59991471025,1354818.63064
6230300.0,13.0,25.0,27.3641282619,65.0770740469,9.25556069734,203446.087361
2088688.0,13.0,25.0,27.5575312042,65.0130212382,11.446010483,1306000.19232
14093341.0,6.0,25.0,27.9607400567,65.2056541095,12.6575069021,258577.000306
4904116.0,13.0,25.0,28.4776786799,65.0308035573,17.5483170253,1213958.10524
944237.0,13.0,25.0,28.5565617771,65.0606907809,12.7540338857,1082738.81934
3462845.0,13.0,25.0,28.5301678634,64.9113539707,11.6128249596,112994.490396
11683685.0,13.0,25.0,28.696312391,64.9028840067,10.1920716364,110335.600381
3223138.0,13.0,25.0,28.7256049025,65.0583176516,7.65927542956,15489.2058956
13035426.0,13.0,25.0,28.446118121,64.9058380573,12.4030272209,889372.569874
15231747.0,13.0,13.0,29.0415714793,64.8045505028,8.8986372664,639747.428119
2707834.0,13.0,13.0,29.2049124189,64.8254773765,14.0525430449,117846.606775
8936096.0,13.0,13.0,29.2756575594,64.6815333814,8.20492254969,40335.4325507
11100641.0,13.0,13.0,29.4678977897,64.8070165122,7.73422553555,15122.0342747
6478656.0,13.0,13.0,29.5507506357,64.6387147765,13.9025107904,1066729.22037
5549483.0,13.0,13.0,29.9726479204,64.7125263064,12.0418823603,484159.311893
5785984.0,13.0,25.0,29.2596147195,64.9973170003,7.92544249036,57867.743741
3144660.0,13.0,25.0,29.5949380866,64.9353008008,8.11240817781,237192.661849
7913267.0,30.0,25.0,25.843183156,65.5263167165,7.80589912281,82713.7380865
3222905.0,30.0,25.0,25.6229486766,65.3826037868,9.20948121933,774305.262903
10158760.0,6.0,25.0,26.3652413152,65.4224803857,9.80743066233,361012.636693
11815388.0,6.0,25.0,26.731103458,65.4341915646,7.78879647845,540632.425293
4778676.0,6.0,25.0,26.4775384744,65.5830555585,10.2509163076,702889.203816
11830954.0,6.0,25.0,26.6028115527,65.4816328818,8.50767650085,78815.0861763
1690035.0,6.0,25.0,26.7483700299,65.5824865677,7.70525188823,240312.989554
4499976.0,6.0,25.0,26.8452135913,65.5899614138,8.46311926587,25478.3964572
13791850.0,30.0,25.0,26.1116560145,65.6878644268,7.70374053741,141357.2767
5595464.0,30.0,25.0,24.898254201,65.9664826042,8.60089520784,68281.1949833
10961500.0,30.0,25.0,25.1258851392,65.9969513984,9.30995496838,138609.501023
15281880.0,30.0,25.0,26.1279339574,66.0393553471,10.8911490619,491326.448186
13974632.0,30.0,25.0,26.5063377577,66.0609565849,11.3711604769,606756.614808
11658494.0,30.0,25.0,26.3295944866,66.0175570142,9.28245368451,475805.014053
4334723.0,30.0,25.0,26.3528510584,66.1438926715,14.3308543264,820673.633277
949620.0,6.0,25.0,26.8306108609,66.0496842948,7.68324120586,37111.2109752
15435876.0,30.0,25.0,26.5519926448,66.15159352,8.23103844125,91866.2649446
5607451.0,30.0,25.0,26.7559805856,66.1513548553,9.04408459248,166922.273611
3141255.0,30.0,25.0,25.5670958032,65.8134815924,7.68928133586,126101.824336
4275468.0,6.0,25.0,26.4873381169,65.7655288327,9.56081459467,1659648.28474
7243772.0,6.0,25.0,26.6793086719,65.9603919819,11.5189791379,1451193.42109
12419119.0,6.0,25.0,27.4709130889,65.3823954824,14.7335247304,790037.880085
10328961.0,6.0,25.0,27.7140733768,65.3600447163,10.8654035295,71656.0181185
2792283.0,6.0,25.0,27.2901286479,65.6116914883,7.68707500613,70472.7392626
5799117.0,6.0,25.0,28.3661947481,65.3959278545,7.84542055861,373039.977999
11607821.0,6.0,25.0,28.1631384985,65.4050586506,11.556598025,622024.273449
9461484.0,6.0,25.0,28.9192366464,65.3980188075,8.03403109381,170466.905019
6757786.0,6.0,25.0,28.9212851294,65.3522954592,7.68510422556,134309.176675
10333069.0,6.0,25.0,27.8463262135,65.7276035076,10.0982853512,67719.767492
14702121.0,6.0,25.0,28.2841617651,65.680406622,16.2562718085,322452.284567
15273045.0,6.0,25.0,28.7297669779,65.7123049134,10.1400234393,67169.485194
2083420.0,6.0,25.0,27.2448600238,65.9928827416,10.2190746648,1275472.79621
14588580.0,6.0,25.0,27.6539993226,66.0777519226,9.1442693833,83937.0275373
7041672.0,6.0,25.0,27.3207976668,65.921384773,10.4518337161,164649.17373
6169081.0,6.0,25.0,27.855464953,65.7611044408,16.8938185381,211293.859087
10118095.0,6.0,25.0,28.2006528865,65.9653154349,15.012971585,212999.069329
3187881.0,6.0,25.0,28.4589980315,65.896889286,9.40567429031,355453.780224
2685770.0,6.0,25.0,28.6216740786,65.9189349099,12.5883174427,295434.56292
15801516.0,6.0,25.0,28.3495534792,65.7991560751,13.8170663227,292016.077052
6545733.0,6.0,25.0,28.0729821271,65.7726128371,10.2041505794,182756.444354
16659174.0,6.0,25.0,27.9031295232,65.7465191929,13.978297494,173138.274432
4358457.0,6.0,25.0,28.6422888502,65.777545599,13.5109168471,1009133.27045
6343898.0,6.0,25.0,28.8035976102,66.0966386863,8.21778682318,32054.9051233
7035180.0,6.0,25.0,28.9336256506,66.0904249677,17.7897701047,804019.287755
16133278.0,6.0,25.0,28.8243943584,66.0456158538,16.2884073793,176824.26876
9234378.0,6.0,25.0,28.8431036171,65.9539124208,14.7729232786,77799.2935595
3905501.0,6.0,25.0,29.327774519,65.3892842506,12.9649177239,802175.255856
13735277.0,6.0,25.0,29.6548730783,65.3331503604,9.77387649036,541732.305535
4981793.0,6.0,25.0,29.6409813575,65.5620371834,10.0196175308,254960.508949
15896383.0,6.0,25.0,29.6565461141,65.3081802497,8.49549252946,98455.4816345
2271314.0,6.0,25.0,29.7370012771,65.5555393291,13.1168225961,55167.8410321
15061108.0,6.0,25.0,29.3228251029,65.6947536377,11.8519862586,1295573.78116
7911473.0,6.0,25.0,29.6814732597,65.6749982844,11.8150011641,384528.322557
15109573.0,6.0,25.0,30.1314598911,65.6959700153,12.0921470504,169266.334711
5628579.0,6.0,25.0,29.1430298402,66.0093559552,11.242089776,488303.130711
4425960.0,6.0,25.0,29.1814690302,66.000637834,9.52376254677,106823.071389
5233513.0,6.0,25.0,29.2867236388,65.9793880112,15.876192765,277748.880922
13438464.0,6.0,25.0,29.3849571968,66.0303016235,18.4094664805,1268435.36383
13186449.0,6.0,25.0,29.9258965174,66.0263818762,7.67418167081,165041.563242
7048550.0,6.0,25.0,29.8774515449,66.0197380716,13.039855503,1331908.8117
125392.0,6.0,25.0,29.8713246759,66.103969224,13.8879154274,306819.849099
1928803.0,6.0,25.0,29.3925213571,65.7437208619,9.01749301975,67193.1156142
15268748.0,6.0,25.0,29.4634902313,65.8003099103,13.0551081964,459249.164963
14958724.0,6.0,25.0,29.2110914776,65.7269871677,10.8623929075,1007852.89401
1843761.0,6.0,25.0,29.4211564441,65.9230885186,15.905681502,1181290.63608
3582829.0,6.0,25.0,29.1375409205,65.8679802684,10.8970182889,76405.4597169
7878215.0,6.0,25.0,29.7342541207,65.8858989271,10.4503327794,51177.9194357
14872538.0,30.0,25.0,24.3782947203,66.2801900409,14.2472150752,225481.896782
1936714.0,30.0,28.0,24.2712911163,66.718228353,14.2145534626,599161.939586
49550.0,30.0,25.0,24.5860631654,66.8010614396,10.0507572895,486304.59728
11981508.0,30.0,28.0,24.4113908164,66.8036009217,14.829334127,502493.148029
2404010.0,30.0,28.0,24.3227390944,66.8710328964,15.9223784593,940881.963339
