,default,min_abs_bias,min_rmsd,observation
0.5,18.963,17.946,17.717,16.956
1.5,18.963,17.946,17.717,16.599
2.5,18.963,17.946,17.717,16.266
3.5,18.963,17.946,17.717,15.61
4.5,18.963,17.946,17.717,14.167
5.5,18.963,17.946,17.717,13.695
6.5,18.963,17.946,16.781,13.324
7.5,18.963,13.731,14.757,13.171
8.5,18.963,11.205,13.302,12.924
9.5,18.963,9.627,12.182,12.761
10.5,18.963,8.511,11.334,12.517
11.5,18.963,7.728,10.698,12.433
