,default,min_abs_bias,min_rmsd,observation
0.5,20.947,21.518,21.377,20.266
1.5,20.947,21.518,21.377,18.9
2.5,20.947,20.124,19.111,16.601
3.5,20.069,18.818,17.473,16.094
4.5,19.36,17.903,15.56,14.949
5.5,19.138,15.079,13.97,12.934
6.5,18.948,13.242,12.721,11.841
7.5,18.744,12.055,11.755,11.526
8.5,18.456,11.246,11.006,11.433
9.5,17.963,10.671,10.423,11.361
10.5,17.331,10.248,9.968,11.368
