,default,min_abs_bias,min_rmsd,observation
0.5,22.166,22.392,22.318,20.42
1.5,22.166,22.392,22.318,19.676
2.5,22.166,21.257,20.878,18.409
3.5,22.064,19.986,19.564,16.908
4.5,21.102,17.069,16.04,15.183
5.5,20.918,12.33,13.433,13.092
6.5,20.811,10.155,11.787,11.538
7.5,20.745,8.933,10.737,11.055
