,default,min_abs_bias,min_rmsd,observation
0.5,21.72,21.98,21.941,22.42
1.5,21.72,21.98,21.941,21.939
2.5,21.72,21.98,21.941,20.232
3.5,21.72,21.98,21.941,18.391
4.5,21.72,21.791,21.655,17.289
5.5,21.72,19.96,19.619,13.861
6.5,21.72,13.735,14.488,11.641
7.5,21.538,10.313,11.422,10.422
8.5,21.265,8.098,9.445,9.454
9.5,21.204,6.82,8.146,8.491
10.5,21.148,6.079,7.287,7.908
11.5,21.09,5.626,6.707,7.576
12.5,21.013,5.32,6.305,7.362
13.5,20.919,5.064,6.019,7.301
