,default,min_abs_bias,min_rmsd,observation
0.5,22.138,22.417,22.341,22.289
1.5,22.138,22.417,22.341,20.759
2.5,22.138,22.407,22.312,19.724
3.5,22.138,21.529,21.325,18.704
4.5,22.138,18.746,19.172,17.263
5.5,21.932,11.274,15.454,14.921
6.5,21.717,7.738,12.905,12.651
7.5,21.649,6.27,11.3,11.336
8.5,21.609,5.583,10.295,11.089
