,default,min_abs_bias,min_rmsd,observation
0.5,22.929,23.055,23.055,22.159
1.5,22.929,23.055,23.055,22.15
2.5,22.929,23.055,23.055,21.435
3.5,22.929,22.704,22.704,20.44
4.5,22.874,22.174,22.174,19.005
5.5,22.549,21.649,21.649,17.938
6.5,22.379,20.415,20.415,15.775
7.5,22.263,17.465,17.465,13.772
8.5,22.168,14.35,14.35,12.363
9.5,22.107,12.554,12.554,12.122
