,default,min_abs_bias,min_rmsd,observation
0.5,21.964,22.203,22.166,22.074
1.5,21.964,22.203,22.166,21.066
2.5,21.964,22.203,22.166,20.413
3.5,21.964,21.162,20.892,19.275
4.5,21.964,15.68,16.203,15.766
5.5,21.964,8.51,11.393,11.152
6.5,21.964,6.609,9.153,8.408
7.5,21.964,5.865,8.022,7.503
8.5,21.939,5.507,7.418,7.295
