,default,min_abs_bias,min_rmsd,observation
0.5,22.497,22.642,22.639,20.23
1.5,22.497,22.642,22.639,18.933
2.5,22.497,21.627,21.231,18.484
3.5,21.988,20.641,20.205,18.185
4.5,21.489,19.897,18.611,17.785
5.5,21.399,17.832,17.065,17.147
6.5,21.339,16.335,15.811,15.499
7.5,21.295,15.314,14.869,13.861
8.5,21.263,14.617,14.188,13.746
