,default,min_abs_bias,min_rmsd,observation
0.5,21.147,21.603,21.495,21.965
1.5,21.147,21.603,21.495,21.856
2.5,21.147,21.603,21.495,20.324
3.5,21.147,21.603,21.495,16.38
4.5,21.147,19.538,18.533,13.233
5.5,21.147,11.0,12.773,10.205
6.5,21.147,7.604,9.752,8.671
7.5,21.147,6.138,8.059,8.127
8.5,20.729,5.425,7.046,7.459
9.5,20.386,5.031,6.402,7.093
10.5,20.161,4.721,5.97,7.015
11.5,19.924,4.486,5.666,6.967
12.5,19.683,4.317,5.414,6.948
