,default,min_abs_bias,min_rmsd,observation
0.5,20.902,20.88,20.762,19.978
1.5,20.902,20.88,20.762,19.668
2.5,20.902,20.88,20.762,18.835
3.5,20.902,20.88,20.762,18.181
4.5,20.902,20.409,20.117,17.807
5.5,20.902,19.27,19.07,17.589
6.5,20.902,14.211,17.716,17.235
7.5,20.902,11.249,16.432,16.71
8.5,20.902,9.496,15.412,16.469
