,default,min_abs_bias,min_rmsd,observation
0.5,20.254,19.244,19.263,20.203
1.5,20.254,19.244,19.263,19.963
2.5,20.254,19.244,19.263,19.567
3.5,20.254,19.244,19.263,18.217
4.5,20.254,18.967,19.263,16.982
5.5,20.254,11.875,16.431,15.855
6.5,20.254,10.471,12.322,14.355
7.5,20.254,9.736,11.218,11.573
8.5,20.254,9.302,10.652,10.221
9.5,20.254,9.051,10.271,9.525
10.5,20.254,8.898,9.987,9.25
