"","Id","vannlnr","vannlnr2","2011.pred_2011","2011.var_2011","2010.pred_2010","2010.var_2010","2010_rec2013.pred_2010_rec2013","2010_rec2013.var_2010_rec2013","2009.pred_2009","2009.var_2009","2009_rec2013.pred_2009_rec2013","2009_rec2013.var_2009_rec2013","2008.pred_2008","2008.var_2008","2008_rec2013.pred_2008_rec2013","2008_rec2013.var_2008_rec2013","2007.pred_2007","2007.var_2007","2007_rec2013.pred_2007_rec2013","2007_rec2013.var_2007_rec2013","2006.pred_2006","2006.var_2006","2006_rec2013.pred_2006_rec2013","2006_rec2013.var_2006_rec2013","2005.pred_2005","2005.var_2005","2005_rec2013.pred_2005_rec2013","2005_rec2013.var_2005_rec2013","2004.pred_2004","2004.var_2004","2004_rec2013.pred_2004_rec2013","2004_rec2013.var_2004_rec2013","2003_rec2013.pred_2003_rec2013","2003_rec2013.var_2003_rec2013","2003.pred_2003","2003.var_2003","2002_rec2013.pred_2002_rec2013","2002_rec2013.var_2002_rec2013","2002.pred_2002","2002.var_2002","2001_rec2013.pred_2001_rec2013","2001_rec2013.var_2001_rec2013","2001.pred_2001","2001.var_2001","2000_rec2013.pred_2000_rec2013","2000_rec2013.var_2000_rec2013","2000.pred_2000","2000.var_2000","1999.pred_1999","1999.var_1999","1998.pred_1998","1998.var_1998","1997.pred_1997","1997.var_1997","1996.pred_1996","1996.var_1996","1995.pred_1995","1995.var_1995","1990_rec2013.pred_1990_rec2013","1990_rec2013.var_1990_rec2013","1990.pred_1990","1990.var_1990","1985.pred_1985","1985.var_1985","1980.pred_1980","1980.var_1980"
"0",0,3562,3562,50.9820138674184,184.510694274123,41.8298236671726,166.248691469884,42.1933793086502,169.153607163116,50.1949237726392,199.388123579196,47.7019183724134,182.94584994524,57.001184922576,268.455315603633,51.3026871711237,235.979368498507,97.2501580085023,609.242952407548,59.5639972923576,285.275338935813,156.70797922604,622.474797132976,81.2366036277172,323.391437162776,148.670192982526,521.498968239443,93.3909209027901,352.11465473691,144.831291069719,568.290949187054,77.2714441340841,388.070321967077,93.2170589321033,489.141697931547,151.264109891761,603.349703556842,86.4419441206295,485.246201980703,140.686351548262,686.090231740241,85.8812771724478,513.782449324631,143.560489817262,716.721880260016,89.6450452349429,516.662954590144,174.353372800483,729.353052447353,168.182918160532,790.355676863751,158.834415346547,1027.4034471411,164.674563240526,1183.7663449618,189.657086912639,1356.42694675138,211.19583483255,1603.64928656222,212.288098017701,3439.177927341,321.085089414427,5075.6187574418,272.157201248232,6854.42466405097,343.693290226034,9183.41964080165
"1",0,3608,3608,53.1916894941014,172.652270538296,43.9497927246101,155.563906127831,44.2811973383913,158.282167578305,53.8239587767233,186.573367007912,50.7606298013563,171.187979803004,61.5226153158542,251.201867786144,54.7248625767767,220.813036956052,105.077253346137,570.087041282929,63.1952366878784,266.940729789393,169.793015573747,582.468323778735,86.7612907107229,302.607005552428,159.531483428494,487.982330789177,100.336547954464,329.484265916351,151.041148750587,531.76649372002,82.6672526832159,363.129173537547,99.9366334228142,457.704373551166,158.747901601788,564.572529283541,89.4349118561758,454.059427900578,146.279723352406,641.995054414639,90.0461544838195,480.761734627222,149.739102617462,670.658169617878,93.1887792040139,483.45709116798,181.074104986821,682.477162718213,173.130374323594,739.559495048298,163.931087449426,961.371787852705,170.174047833076,1107.68581515281,196.478646439404,1269.24877479203,218.055986889111,1500.58216420613,216.781470400001,3218.13923859405,329.530339073176,4749.40792282699,276.532210745651,6413.89367034938,346.076507594791,8593.19617036534
"2",0,316,316,41.8264652896878,41.2452197450595,34.0478985678518,37.1630663776359,34.3078112369663,37.8123496532053,42.1691434623175,44.5709088689227,38.608639817835,40.8954872602174,47.0693500108095,60.0101446914136,41.4550462014925,52.7505191566082,67.2576018964346,136.189430602888,47.5264350460931,63.7700324471634,109.160315439502,139.146985107232,66.1976840867638,72.290401258655,112.025068137111,116.575040171012,74.9956560145188,78.7111578379426,108.350424056742,127.035007100461,61.2801298066367,86.7486218872413,72.4563126814202,109.341868976489,114.235401391061,134.871774992277,67.7201962348581,108.471360522524,102.64556582197,153.3676622633,66.150678580638,114.850310517897,106.219055898131,160.215184194601,72.8342771130598,115.493794291731,135.760175029199,163.038293532091,128.466363456372,176.67520065417,119.671287409838,229.663865725948,126.533495601593,264.617374163917,142.613680534818,303.213643148625,153.438891718154,358.477431671544,167.619907995728,768.78855063045,245.547205346669,1134.59593117916,203.154426235743,1532.22866035674,266.135406809981,2052.84500909061
"3",0,133,133,53.4407976768381,129.519877398612,45.0626057793074,116.700599477071,45.6022194849992,118.739725451666,53.1957308115055,139.963262366033,51.1755605622755,128.421423092792,63.3847580814607,188.445909211996,56.445858511288,165.649011876571,94.7507682115165,427.666825439476,64.5828230104919,200.253051134557,140.242807643277,436.954757039049,86.0037366982438,227.009132242864,135.243473288277,366.07304174868,100.372218970745,247.171786163639,133.031477072944,398.919546194063,82.7729631047278,272.411328798087,97.1866687078118,343.359666245678,136.906534532598,423.529707860838,88.0968662223779,340.62526388138,127.238379088714,481.610617405373,87.9081997821303,360.656786860818,131.055809690718,503.112857752004,93.6516239057196,362.678665243054,159.860829347759,511.9795007175,153.375703862287,554.800908322578,145.08839693929,721.199409831606,149.72811563502,830.961034907869,167.454618598972,952.162451945399,189.285652250017,1125.70308702204,214.109635083332,2414.17856543785,290.281312534878,3562.89954278773,239.475596187159,4811.55810541625,304.210307782717,6446.43087663418
"4",0,3494,3494,49.5468689613623,148.569682324445,40.3320538770233,133.864972544423,40.7689053595079,136.204069371726,47.5308826385115,160.549079377592,45.2725048705798,147.309768022894,53.9471224652596,216.162765282249,49.1037626310247,190.01286330113,88.7689096430791,490.568463491503,56.3432134170484,229.706401689766,140.174598911032,501.222512857809,76.2048243395892,260.397727762685,135.907863918793,419.915755213192,87.0910155607154,283.525827616598,141.123925447619,457.593086550131,72.5135658341574,312.477906864623,86.5919855130807,393.861218152695,144.960964406164,485.822646632201,85.4310491437014,390.72479520167,136.112177563978,552.446161463067,84.0396427656112,413.702666400464,139.453302044046,577.110988149621,89.3029010780101,416.021862659701,170.532449601274,587.281898858508,165.842415819676,636.401791116744,157.192547975461,827.274195024341,162.908298296722,953.180231662745,184.236819357349,1092.20714707624,206.755941900406,1291.2730763731,213.439841964846,2769.25603933415,313.920288239975,4086.93309030448,272.952794490928,5519.24635441815,349.440876624089,7394.57098197279
"5",0,3454,3454,48.7423168448051,96.8293968827644,39.339437010543,87.2455799927859,39.7814404564105,88.7701221448742,46.1806826045727,104.636826535477,43.7926518247833,96.0080978565899,51.9591861868765,140.882719382753,47.5950909209227,123.839617181106,84.833337286092,319.724693710728,54.20067250626,149.709609369252,134.127634173969,326.667928754711,73.2709262740778,169.71250685688,131.6218046768,273.677408094408,83.1711388122126,184.786249337088,141.598356819057,298.233112901997,69.6894258301503,203.655350654769,82.9459614931557,256.696501595664,144.411687758572,316.631886920582,85.019371830523,254.652357917175,136.086329673324,360.053430684997,83.2902299850541,269.627818658172,139.748084007963,376.128261146128,89.1321788350514,271.139198386996,171.590222315498,382.756709418693,167.378271641836,414.770289279236,159.153106149882,539.170236479931,165.076038438074,621.228846529312,185.388867193261,711.838891720739,208.193578088486,841.5790009813,214.287601417107,1804.84444830674,315.106200049866,2663.6326821625,279.244483505697,3597.1325195992,359.441954572111,4819.36424812226
"6",0,3344,3344,41.8834846569571,183.092942038963,33.8898174854407,164.9713332365,34.070360825899,167.853926726888,41.5932820848139,197.855994852879,37.8500592267512,181.540200654586,46.2621957136948,266.392647464136,41.0346628325988,234.166140799872,64.3481029689097,604.561690547471,46.5624601145729,283.083449511465,104.453661951704,617.691885106177,64.6228865729632,320.906594555369,108.651330638772,517.491798672531,72.6078596075362,349.409057967323,108.820871630379,563.923812451787,59.9721265094787,385.088476901162,70.1528007091246,485.383075033349,114.25910339362,598.71386503882,68.0923815926469,481.517490633298,102.937651818663,680.818593050738,66.0846717438183,509.834766503565,107.114714203657,711.214759581632,73.7113410771257,512.693025026747,138.265174825969,723.748966678,130.881864738472,784.282811805049,122.111765874729,1019.50835742789,129.293796006784,1174.67053021727,143.508876809148,1346.00443667378,154.552560331244,1591.32700765558,169.586753091777,3412.74955661173,246.099546610524,5036.61636519606,209.853915423144,6801.75692766606,278.586475589066,9112.85217882243
"7",0,3438,3438,47.9986416074941,33.6902236512269,38.4164993362607,30.3557366598529,38.8674958738997,30.8861411442372,45.0990637758444,36.4067545372847,42.5481296236636,33.4044728246926,50.4291591972293,49.0179185369804,46.3541654339557,43.088136256012,81.8114166796839,111.243478469444,52.3943940788935,52.0890615604541,129.479894199461,113.65927709045,70.8877115294908,59.0489288839046,128.331524513701,95.2218753113712,80.0912300008063,64.2934833001549,142.035748221915,103.765336360954,67.3752995135754,70.8587529467219,80.0230460001754,89.3134080199863,143.953730757781,110.167138959389,84.5713124937877,88.6024016560943,135.987259668597,125.274915942109,82.6414168925136,93.812796321384,139.991535997917,130.867894986194,88.989693373184,94.3387000623573,172.519768376607,133.174151195398,168.571778859386,144.312945248383,160.706566801786,187.596449926251,166.785038339781,216.146695712373,186.191048410623,247.673216426647,209.197837851586,292.814254347432,214.904847358874,627.968174988062,315.667445599822,926.76795736585,283.404148635991,1251.56581109026,365.296324446513,1676.82048447678
"8",0,323,323,37.473437920781,73.8760881690766,30.4043219956899,66.5641198635663,30.5745290650892,67.7272025754169,38.755652183858,79.8327001276574,34.5613836291397,73.2494310862991,42.5559751987045,107.48660161952,36.8101825519296,94.4834841094736,54.638955415251,243.934073635603,42.1373144927056,114.221113757269,91.0046002606985,249.231842346496,59.8654808603864,129.482280108747,98.0930523256164,208.802268570077,67.1762305693509,140.982901234237,91.2087927374091,227.537231319353,54.3276464542904,155.378856945594,63.7365773595561,195.846696131435,97.8997892175482,241.574612343558,58.2217737108434,194.287172883677,85.1494070796793,274.702958286165,56.3679895003167,205.712787929425,88.8144032111122,286.967628917041,63.8958226531922,206.866033638509,117.678691112206,292.024892142411,109.335779664548,316.449666691452,100.516574435468,411.360794673591,108.016886540493,473.96697535131,121.249674925785,543.098156977835,126.080788265265,642.083022011811,143.634879756101,1377.00833299016,210.488917964029,2032.21948572202,168.953901981394,2744.43536928802,226.513006161361,3676.93295255804
"9",0,3415,3415,48.2091680187471,129.083225407126,39.3125473600133,116.307160971959,39.6920273917764,118.339344732419,46.7547067686103,139.491350788174,43.8155842960396,127.988453427807,53.3927256449358,187.810763682017,48.1757654928956,165.090533161255,78.6546381455162,426.224825666738,54.3951922817538,199.577787026956,121.784797099924,435.481771296538,73.242499098201,226.243926847819,122.458344821454,364.839174020577,83.1198147002617,246.338464042334,128.222122454734,397.574611037525,69.6741535679856,271.492954292846,81.2287714750816,342.20192209016,131.197343032534,422.10173393747,79.9322150090515,339.4768689162,121.471933897121,479.987165205934,78.4025573568583,359.4408719973,125.982654139534,501.416791691012,85.3759948851642,361.455786255713,157.158393013377,510.253560720008,151.61743803924,552.930945072068,143.100258854358,718.767843271796,149.038314776286,828.159712417246,165.349418015599,948.952126116405,183.770189331078,1121.90953397277,197.920319616069,2406.03735113989,282.162785948154,3550.88955184684,242.374149678953,4795.33491520916,312.738813110696,6424.69450362173
