,default,min_abs_bias,min_rmsd,observation
0.5,21.633,21.903,21.903,22.42
1.5,21.633,21.903,21.903,21.939
2.5,21.633,21.903,21.903,20.232
3.5,21.633,21.903,21.903,18.391
4.5,21.633,21.372,21.372,17.289
5.5,21.633,19.996,19.996,13.861
6.5,21.441,17.762,17.762,11.641
7.5,21.119,13.503,13.503,10.422
8.5,21.022,11.662,11.662,9.454
9.5,20.923,9.992,9.992,8.491
10.5,20.828,8.301,8.301,7.908
11.5,20.729,7.126,7.126,7.576
12.5,20.608,6.411,6.411,7.362
13.5,20.506,5.972,5.972,7.301
