,default,min_abs_bias,min_rmsd,observation
0.5,20.105,19.348,19.348,19.913
1.5,20.105,19.348,19.348,19.589
2.5,20.105,19.348,19.348,19.295
3.5,20.105,19.348,19.348,18.077
4.5,20.105,16.583,16.583,16.326
5.5,20.105,9.217,9.217,14.099
6.5,20.105,6.429,6.429,11.595
7.5,20.105,5.396,5.396,10.284
8.5,20.105,4.93,4.93,9.638
