,default,min_abs_bias,min_rmsd,observation
0.5,22.34,22.74,22.74,22.289
1.5,22.34,22.74,22.74,20.759
2.5,22.34,22.622,22.622,19.724
3.5,22.34,21.096,21.096,18.704
4.5,22.103,19.594,19.594,17.263
5.5,21.729,12.816,12.816,14.921
6.5,21.639,8.814,8.814,12.651
7.5,21.573,6.971,6.971,11.336
8.5,21.509,6.12,6.12,11.089
