,default,min_abs_bias,min_rmsd,observation
0.5,21.054,21.475,21.475,21.965
1.5,21.054,21.475,21.475,21.856
2.5,21.054,21.475,21.475,20.324
3.5,21.054,21.475,21.475,16.38
4.5,21.054,20.41,20.41,13.233
5.5,21.054,13.345,13.345,10.205
6.5,21.054,9.406,9.406,8.671
7.5,21.054,7.176,7.176,8.127
8.5,20.697,6.1,6.1,7.459
9.5,20.415,5.553,5.553,7.093
10.5,20.285,5.234,5.234,7.015
11.5,20.135,4.989,4.989,6.967
12.5,19.979,4.812,4.812,6.948
