,default,min_abs_bias,min_rmsd,observation
0.5,22.702,22.911,22.911,22.159
1.5,22.702,22.911,22.911,22.15
2.5,22.702,22.911,22.911,21.435
3.5,22.702,22.78,22.78,20.44
4.5,22.702,21.566,21.566,19.005
5.5,22.558,20.914,20.914,17.938
6.5,22.145,20.338,20.338,15.775
7.5,21.981,18.985,18.985,13.772
8.5,21.808,16.406,16.406,12.363
9.5,21.579,15.186,15.186,12.122
