,default,min_abs_bias,min_rmsd,observation
0.5,20.785,21.342,21.008,18.988
1.5,20.785,21.342,21.008,17.272
2.5,20.785,19.789,20.169,16.801
3.5,20.648,18.598,19.175,16.644
4.5,20.069,15.493,18.677,16.361
5.5,19.467,10.614,18.302,15.832
6.5,19.28,8.361,17.902,14.911
7.5,19.171,6.641,17.51,14.537
