,default,min_abs_bias,min_rmsd,observation
0.5,21.555,22.07,22.07,20.23
1.5,21.555,22.07,22.07,18.933
2.5,21.555,20.153,20.153,18.484
3.5,21.066,19.797,19.797,18.185
4.5,20.369,19.55,19.55,17.785
5.5,20.272,17.683,17.683,17.147
6.5,20.213,13.985,13.985,15.499
7.5,20.173,12.925,12.925,13.861
8.5,20.144,12.505,12.505,13.746
