,default,min_abs_bias,min_rmsd,observation
0.5,21.895,22.582,22.582,20.815
1.5,21.895,22.582,22.582,17.596
2.5,21.895,20.763,20.763,15.7
3.5,21.408,17.024,17.024,12.979
4.5,20.592,9.641,9.641,10.114
5.5,20.429,6.702,6.702,8.93
6.5,20.327,5.575,5.575,8.819
7.5,20.263,5.068,5.068,8.714
8.5,20.218,4.725,4.725,8.659
9.5,20.183,4.469,4.469,8.575
10.5,20.154,4.291,4.291,8.444
11.5,20.131,4.173,4.173,8.221
