,default,min_abs_bias,min_rmsd,observation
0.5,21.974,22.456,22.123,21.193
1.5,21.974,22.456,22.123,21.459
2.5,21.974,22.434,21.793,20.74
3.5,21.974,21.113,20.347,20.147
4.5,21.974,17.86,18.762,18.943
5.5,21.739,8.577,17.038,17.258
6.5,21.465,6.231,15.519,14.726
7.5,21.41,5.346,14.28,13.503
8.5,21.368,4.92,13.296,12.267
9.5,21.329,4.601,12.521,11.356
10.5,21.288,4.373,11.913,10.673
11.5,21.234,4.221,11.438,10.3
12.5,21.127,4.125,11.067,10.195
13.5,20.978,4.068,10.782,10.127
