,default,min_abs_bias,min_rmsd,observation
0.5,22.201,22.593,22.593,20.42
1.5,22.201,22.593,22.593,19.676
2.5,22.201,20.985,20.985,18.409
3.5,21.871,19.902,19.902,16.908
4.5,20.99,12.848,12.848,15.183
5.5,20.811,7.759,7.759,13.092
6.5,20.707,6.184,6.184,11.538
7.5,20.641,5.492,5.492,11.055
