,id170,id180,id189,id191,id214,id233,id236,id242,id252,id258,id261,id264,id277,id285,id288,id326,id328,id339,id340,id344,id345,id349,id353,id361,id363,id374,id378,id380,id394,id395,id404,id405,id433,id436,id453,id481,id482,id486,id487,id498,id519,id2252,id2268,id2312,id2374,id2678,id2870,id2872,id2875,id2878,id2887,id2888,id2899,id3017,id3019,id3020,id3025,id3027,id3029,id3031,id3106,id3160,id3165,id3167,id3185,id3189,id3201,id3220,id3384,id3397,id3399,id3516,id3541,id5000,id10000,id10001
2011-04-01,2.69672847,2.41513252,1.90391409,2.9260838,1.82320356,2.05447245,1.58210993,1.81480277,1.85958159,2.94055915,5.01523924,2.37330055,3.57476521,5.08439207,3.24242401,2.40905881,1.95126867,1.69302225,1.71201789,1.71201789,2.21549726,2.3066361,2.51143527,2.24809575,2.31003761,4.73536634,4.50288725,5.20893526,4.93148804,5.29791403,3.28285336,2.03783345,1.10596466,1.66810572,1.29584992,2.97747588,2.31242394,2.97747588,3.72714806,1.98190868,2.6983613999999996,1.90213978,2.23245835,2.77918124,2.80302119,2.4929799999999998,1.97294521,2.47630358,2.04672623,1.86650074,2.29946876,2.00051928,1.82379425,2.34093928,2.41914606,2.0397171999999997,2.51659036,2.14645648,2.14645648,2.50666714,2.0269196,1.80581367,2.04150939,1.94737637,2.07617855,2.08795881,2.14499736,2.04905415,1.92005074,1.67388189,1.78111792,2.59757543,2.5457294,2.34045815,2.41074586,2.16557193
2011-04-02,4.92885208,4.74249697,2.53023243,4.45332384,4.36240673,4.43146372,3.25773692,3.27871418,4.22978354,4.59326124,6.76182795,4.44979143,5.76093435,6.54819918,4.66048527,5.47682714,3.92907882,3.21677899,4.10618973,4.10618973,4.77321243,3.9724474,4.39310455,4.16755247,4.32897234,6.03736734,6.00938606,6.76761961,6.19380522,7.15378428,4.49747896,3.15177131,2.35819101,3.44259834,3.35025001,3.47340107,3.65397072,3.47340107,4.22183847,3.60412526,3.71403527,4.58630943,4.70194483,4.57596254,3.50057864,4.20906019,3.77184129,4.22738028,4.05695343,4.11543131,5.13395357,4.23701429,3.59140086,3.70573163,3.31301117,3.76856351,3.93703198,3.95583725,3.95583725,4.17133856,3.21263862,4.96069336,3.83084106,3.96290183,4.83770609,5.43954849,4.52780724,4.14977837,4.34849358,5.59346962,5.39431906,5.45126581,5.51566648,3.03221488,4.61139059,4.43133593
2011-04-03,2.24509668,2.88622117,1.05809391,1.91071653,2.14801145,1.90131819,1.44546974,1.16456926,2.27576065,2.06530929,3.93477535,2.14102507,3.99185348,4.74856281,3.29434514,2.5431354,1.83224356,1.44690645,1.78016555,1.78016555,2.38359165,1.6627300999999999,3.61712098,2.91945291,2.82677674,2.43019748,2.22508836,2.66822243,3.19268823,2.66088843,2.77754521,1.7229737,1.75646341,2.41211557,2.19495654,1.77572501,1.61165524,1.77572501,2.29162383,3.58704114,4.8649106,2.36423707,1.80199814,3.55577946,4.32633638,3.93386817,3.07863832,3.3720181000000005,3.46822715,2.20310831,2.46166301,2.14218211,2.8109262000000004,3.80512595,3.90857148,3.71582246,3.95950341,3.7555654,3.7555654,4.00914049,3.39746666,2.54582262,3.66857266,3.27316976,2.48008895,2.59994125,3.61933446,3.79746532,3.49208736,2.56856966,2.46072721,1.85576165,2.47206497,3.70121932,1.65739107,1.84592187
2011-04-04,3.47752643,4.46334219,2.21447158,3.46825218,3.24738717,3.25260067,2.40359521,2.35447288,3.4154532,4.14900827,5.74761152,3.38435078,5.08558369,5.68350601,3.69861722,4.41117096,3.00839615,2.50151563,3.20236111,3.20236111,3.91831398,2.81298041,5.3878932,4.7508502,4.41966867,4.27446032,5.10645723,5.04947424,4.83608294,5.97439432,3.75441813,2.76373935,2.93052459,4.02209902,3.20348477,4.26959372,3.46352768,4.26959372,5.49213934,4.05488825,4.07227373,3.78867984,3.3253962999999995,5.25870466,4.33738232,5.54313612,3.921381,5.63795424,3.68004227,3.19314647,3.90627646,3.30307746,3.30815101,4.323874,5.23493958,3.79988074,4.67191744,3.79965568,3.79965568,4.29595804,4.21211004,3.73057961,3.97998261,3.88123226,3.74330521,4.4507637,3.89811325,4.17151594,3.98994637,3.87126851,3.77490592,3.31689548,3.47966003,4.41898584,3.56354928,3.60427308
2011-04-05,4.94246626,5.17258787,2.62827563,4.16625452,4.08456659,3.53745675,2.94147515,2.89501548,3.91291428,4.13568544,5.76496267,3.79661942,4.74782848,5.90390205,4.06071138,5.083990099999999,3.95081019,3.1621778,3.52462482,3.52462482,4.75466537,3.6961595999999997,5.45222139,5.03922319,4.97541761,4.33143568,5.47143412,5.32140398,5.00581408,6.31451654,3.9957788,2.74879527,2.7809763,3.63179135,3.34226918,4.91550398,3.37233663,4.91550398,6.38655329,4.36570024,4.87227917,4.21795607,4.03284121,5.56014061,4.89872503,5.3756485000000005,4.11629248,5.58280706,4.33699751,3.70570779,4.34252167,3.74113011,3.68836975,5.125916,5.35051918,4.67747259,5.42064095,4.65457916,4.65457916,5.28647757,4.43947172,4.00920534,4.34408569,4.37587404,4.08389711,4.70448065,4.55631971,4.7760910999999995,4.35254192,4.0550065,3.97080302,3.45339012,3.58627033,4.62272406,4.0564208,3.95240712
2011-04-06,3.5655601000000003,4.1752367,1.88878167,3.1452167,3.08600354,2.94805241,2.15200233,2.71631598,3.24232006,3.35253119,4.52376556,3.39744496,4.62428379,4.86162233,3.22915196,3.872612,2.98317337,2.55196261,3.28678918,3.28678918,3.60331917,2.57218456,5.25535631,4.34532166,4.15055037,3.23916268,3.82998276,3.86130881,3.59298444,4.34951448,3.28665924,2.27463913,3.00132847,5.05877066,4.88357449,3.76615739,2.63334012,3.76615739,4.73550224,3.93647957,4.03883743,3.27683067,2.89040637,4.93051577,4.41643763,5.37493181,3.4056778,5.16708136,3.71550679,3.07866383,3.71688867,3.12046218,2.9549911,4.4262166,4.68530607,3.86391377,4.51314259,3.90963197,3.90963197,4.29182911,3.84623981,3.03637815,3.54299641,3.29887295,3.6199038,4.07738256,3.71367288,4.16099977,3.38091445,2.74757195,2.68272233,2.56814313,2.77530789,4.27431297,2.83211231,3.24113679
2011-04-07,5.57112837,6.48280954,3.93598652,5.27204037,4.96756983,4.2519722,4.24596262,4.648678299999999,4.79261589,4.19623518,5.46936607,4.20885515,5.62420082,5.68564653,3.48015785,5.54064703,5.03499842,4.80979538,5.52145529,5.52145529,5.203365799999999,4.95794058,7.0266304,6.48109436,6.5258503,6.20028639,6.39466429,6.83349943,6.19014215,7.41706324,3.29119849,2.77584147,5.42588758,7.14874315,6.98250055,5.57663536,4.89166403,5.57663536,7.17938232,7.01088572,7.53963995,5.1771574000000005,4.66339064,6.49289513,7.91610098,7.67320251,6.7441144,7.26929522,6.19079018,4.49616194,5.78002882,4.62868738,5.50300789,7.37226295,7.38577509,6.38283014,7.58733797,6.57962227,6.57962227,7.46954918,6.99393606,5.20280981,7.2932725000000005,7.65236998,5.62035894,6.27756691,5.95297623,6.84577703,6.24405098,5.12154388,5.61705017,5.4626193,5.47527313,7.499034399999999,5.58319664,5.35136604
2011-04-08,6.49105024,6.59118891,4.77380419,6.4314518,5.30360794,5.43966675,4.39171553,5.19018507,5.16896248,4.33482742,6.51994276,4.95225048,6.2341485,6.48534393,4.0016675,5.98272943,5.09941721,4.96287155,6.41226339,6.41226339,5.56689024,5.60938883,6.66094732,6.30346155,6.74438095,7.09857178,6.6516118,7.47842026,7.00060797,7.99728251,3.91339374,3.08887577,6.50141382,9.3405323,8.64452076,5.60703135,5.85394335,5.60703135,7.00423002,6.60535097,5.29494095,5.34689665,5.3465519,6.54250193,6.35671043,6.9340806,6.90364647,6.99586105,5.84915972,5.14901209,6.319902900000001,5.51032019,5.28724527,6.95373011,7.17690611,6.01658249,7.33638716,6.19009399,6.19009399,7.2083106,6.33534813,5.43050814,6.144050599999999,6.46733141,6.06550264,7.09698629,5.73239851,6.51760721,5.58357239,5.14527369,5.53512001,5.72989511,5.40439844,6.86716127,6.19073534,5.78458548
2011-04-09,2.44757128,3.57705784,1.91006863,2.50018573,3.07932758,3.05858159,2.17131281,3.14657712,3.24916172,1.34475839,2.04184556,1.46512842,3.31741905,2.62503934,1.77714074,2.86026669,2.36492944,2.67382884,4.5361370999999995,4.5361370999999995,2.47042012,2.92671037,3.78797245,3.60257888,3.80934691,3.74218726,1.52523768,2.84276319,2.76616669,2.30442452,1.35256517,1.08063495,2.52311993,4.95818949,4.29739857,2.2390542,2.59357071,2.2390542,3.51761794,6.11614752,6.93350077,3.2565124,2.19781351,3.23579812,7.02674103,4.23261356,4.90003824,4.00457144,4.47325659,3.29975414,4.48564291,3.41264057,3.93435073,5.50998163,5.5797596,5.10846996,5.65359163,4.90392923,4.90392923,5.58100653,6.00771523,4.84103155,6.43887281,6.11890984,4.24471951,5.26895094,4.43958616,5.69999743,5.52095604,5.39604139,5.40323257,6.94517756,6.66742086,6.20958471,3.74691987,3.22375584
2011-04-10,1.64730608,1.95460951,1.2683146,2.12155509,1.94195402,1.53728354,1.27280366,2.45578837,1.60973108,1.30047631,2.34148383,1.25654805,3.80717111,4.64879084,3.34937978,2.23181772,2.03626657,2.0990591,2.14361453,2.14361453,2.12121797,2.3411696,2.5736958999999997,2.14560628,2.1569221,1.70072949,0.8594768,1.03632271,1.67010868,0.95199388,2.45968938,1.7248534,1.5460397,2.5653707999999997,2.57386613,2.10694599,1.85480464,2.10694599,2.86590362,3.2177762999999997,4.04734468,1.7238636000000003,1.36128962,2.35184979,3.81865335,2.76832867,2.14916539,2.48248863,2.43811059,1.57829189,2.1438488999999996,1.72452366,1.65668762,2.7149446,2.70830607,2.7800715,2.70425224,2.5990324,2.5990324,2.69856548,3.11810899,2.10958505,3.18823695,2.6314342,2.3243916000000002,2.96339488,2.41244674,3.09877658,2.92181706,2.59123588,2.24642777,2.03491616,2.90799737,3.33104992,2.48861766,2.60235953
2011-04-11,1.13298965,1.25620425,1.31855226,1.65764391,1.46757841,1.41501951,1.20123625,2.00029993,1.22985828,1.36928952,3.72734904,1.77506256,2.89511323,3.92981458,2.86163807,1.876948,1.62057793,1.66674268,1.50040042,1.50040042,1.69528282,1.95668638,1.71070969,1.21780264,1.33761311,3.22334886,2.06987691,3.22716975,3.78025413,2.6269958,2.46654296,1.59392822,1.21982074,1.98593318,2.01633644,1.37837505,1.84922302,1.37837505,2.02085948,1.72976506,2.12008142,1.56795931,1.66830504,1.81092215,1.96661186,1.90567076,0.88122368,1.44496727,1.36038303,1.14779294,1.11102569,1.15651071,1.04899824,1.35335886,1.2329762,1.53455102,1.29774463,1.28615558,1.28615558,1.18805277,1.61629295,1.30862987,1.77315748,1.40323055,1.1464982,1.19349241,1.44250524,1.73331273,1.91755104,2.12777758,1.764171,1.73067808,2.39016676,1.74096882,1.95297623,2.16154718
2011-04-12,5.148528099999999,4.25964212,3.99899459,5.39750099,3.77344728,4.171984200000001,3.65631962,4.70349407,3.74328303,2.1727941000000004,3.85575128,3.01247406,2.47244287,2.20513463,1.34346831,4.53990221,3.66003108,3.50916076,3.83238101,3.83238101,4.00758028,4.88327885,3.08050036,3.53503799,3.757514,6.18947458,5.24019527,6.36519623,5.45621347,6.37600374,1.57451975,1.19673955,4.47688675,5.7953248,5.18865252,5.30984259,4.92166567,5.30984259,6.39670706,2.74589229,2.25496578,4.03633451,4.75478077,3.58092618,2.64992976,2.5756947999999995,2.09808588,3.36676598,3.13895726,3.75093269,4.05855465,4.00076103,2.72652555,2.98079228,2.64593244,2.9598074,3.00803447,3.0787847000000004,3.0787847000000004,3.11024857,2.58357334,2.96422219,2.67125297,2.44996333,3.81105685,3.5246562999999993,3.52983212,2.93456745,2.51723027,2.26568508,2.59152269,2.97381759,2.67772126,2.7903235,5.45202446,4.66237736
2011-04-13,2.99114394,3.34002781,1.75503957,2.9490397,2.34160471,1.83944666,1.44091785,1.75840294,2.23661685,1.05172706,2.15759706,1.13433444,2.74891353,3.33119678,2.21261406,2.03122234,1.59563386,1.48441696,1.13108575,1.13108575,1.8514905,2.59713793,3.2010746,3.21780109,3.17965722,2.27062249,1.1653111,1.74593127,1.72431433,1.42609024,1.66654527,1.06308866,1.57052219,1.81486189,1.8038497,3.26984024,2.5689764,3.26984024,3.77878857,2.79279518,2.68675137,2.66074991,2.40390635,3.17333865,2.76045585,3.07465005,3.18412185,3.42515659,3.1392653,2.1823132000000003,2.57066822,2.20923185,2.89425087,2.94640374,2.55881619,3.17903042,2.99476433,3.09086776,3.09086776,3.16652489,2.84957314,3.5931262999999998,2.74421859,3.15342999,2.51331735,2.98484826,3.2378304,3.14671493,2.92321277,3.25648713,3.64772487,3.23530006,3.3072691,2.24470401,2.95297551,2.51259995
2011-04-14,2.34499955,2.31742978,1.62449944,2.43936658,1.89325964,1.92715323,1.78174841,1.55082881,2.0042398,2.35077071,4.04256201,2.07140088,3.99589705,4.99119282,3.35761189,2.68548083,2.16663766,1.86805534,1.90470898,1.90470898,2.56372619,2.2408092,2.12120795,2.10023642,2.17299247,3.58942056,3.62312007,4.15693188,3.91413999,4.36419249,3.01993537,2.00302505,1.68771267,1.7056122999999999,1.67062938,2.18972182,1.94349873,2.18972182,2.78066826,1.43231928,2.00312686,1.90737438,2.2487842999999996,2.19795775,1.89409018,1.97453308,1.50830448,2.11211395,1.5305742,1.9391979,1.65660131,1.93857098,1.49004698,1.64866745,1.71226847,1.50363636,1.64696884,1.54088771,1.54088771,1.63487196,1.40417194,1.85245836,1.22616494,1.28088319,1.42346275,1.72226095,1.52838755,1.50721109,1.4252608999999998,2.00272107,2.05442476,2.31440163,2.25478387,1.61308086,2.3384552000000003,2.22528815
2011-04-15,2.54009414,3.51889873,1.36832428,2.04976821,2.36599827,1.68998945,1.54477656,1.62571335,2.59481168,1.9162549999999998,3.4140407999999995,2.10299706,4.57926655,4.60861874,3.20511627,2.74739146,2.10712576,1.98675048,2.13657689,2.13657689,2.50949931,1.90430105,4.65234852,3.81796336,3.60449529,2.68797112,2.25411534,2.91163516,2.8865118,2.8965857,2.81545758,2.2440176,1.88955438,3.11640096,2.63645434,3.53452873,1.95458317,3.53452873,4.4618268,3.65652013,3.51318336,2.67831779,1.817307,4.65516901,3.44607425,4.67751837,2.81919074,4.60197401,3.06644464,2.39101148,2.58594489,2.24571395,2.32196569,3.85578561,4.24138689,3.44234848,3.98092556,3.31831551,3.31831551,3.73799348,3.53045368,2.62255073,3.42892766,2.95707321,2.57990837,3.10477424,3.16794014,3.75328445,3.16378784,2.61445022,2.4191854,2.07990837,2.41616416,3.27795482,1.89282978,2.36334014
2011-04-16,2.15863109,2.90548992,2.25720024,2.00975084,2.39474058,2.45255923,2.5168004,3.07918286,2.62546563,2.37244725,3.3756969,2.42383289,4.99340296,4.95360851,3.36771703,3.27062225,2.77665615,2.98238587,3.16240811,3.16240811,3.03365612,2.46980309,4.14925241,3.17206383,3.04738927,2.11250949,1.94631755,2.18039107,2.61603069,2.28357768,3.10305619,2.42492533,2.76442266,4.36896944,3.95131111,3.38496971,2.74670911,3.38496971,3.60719657,3.73532414,4.08373737,2.24756932,2.29808903,3.87262082,4.40484619,4.50609493,2.66927981,4.01195288,3.10571218,2.67023778,3.10598183,2.80498958,2.32222009,3.90194488,4.41500521,3.50899625,3.91610122,3.37899017,3.37899017,3.64575362,3.75808835,3.00389934,3.46001625,2.95481372,3.20204949,3.76344705,3.18977809,3.79166722,3.21873975,3.01564503,2.91846919,2.91907573,3.19373775,4.28920603,2.62271619,3.04111552
2011-04-17,2.75418282,3.2996943,2.42918992,2.81219506,3.66495538,3.25622368,3.50328755,3.56965327,3.64882922,2.23125625,2.98986983,2.4731853,5.5916809999999995,5.05846262,3.42078328,3.61407781,3.23588872,3.67048192,4.491545200000001,4.491545200000001,3.43654251,3.26331067,3.37968612,3.01721835,3.43073249,1.93986404,1.3149935,1.21964824,1.67121029,1.40714777,3.17337894,2.56440639,3.50143409,5.43499517,5.42473745,3.39590907,2.80836701,3.39590907,4.27023649,3.76525402,4.13981676,3.21164823,2.7439424999999997,2.73549056,4.3381753,3.60847974,2.86842465,3.4244349,3.54287815,3.70471787,4.0974431000000004,3.84009719,2.89156461,3.97190404,3.90679193,3.68203568,3.86202621,3.61269093,3.61269093,3.73923707,3.62977242,3.77322412,3.59069848,3.50534654,4.09794521,4.66047859,3.56654429,3.95208263,3.84848404,4.33186531,4.09488773,5.1030345,5.36070299,4.08649826,3.30780435,3.5553534
2011-04-18,1.41300583,2.17067838,1.46159542,1.87061071,2.09417987,1.96048558,1.78794086,2.31043506,2.05435395,0.83713293,1.25547111,0.93883204,1.32991803,1.41659689,1.0755955,2.20940781,2.08363247,2.13429904,2.44754958,2.44754958,2.10584235,2.27012825,2.13081384,2.05154634,2.14597917,2.02321839,1.10022461,1.46894407,1.34233665,1.27150595,1.49029887,1.14067972,1.43330109,2.15747046,2.07607579,1.61679184,1.94548333,1.61679184,1.8946953999999998,3.56359935,3.2601614,2.12893033,1.80273616,1.86410809,3.14519787,2.26414275,2.32184935,2.08760953,2.89995456,2.0627358,2.63819599,2.08172226,2.53877449,2.715832,2.12069869,3.22317386,2.56292963,2.89719748,2.89719748,2.75207043,3.24733734,3.51971698,3.60561728,3.72528958,2.62976313,3.03623319,2.99271226,3.57756042,3.702631,4.32247972,4.38997555,5.29458475,5.57218933,2.82968402,2.25549626,2.36268258
2011-04-19,3.41685224,3.94539189,2.08193374,2.86389756,3.1353159,3.40990925,2.82800364,3.11390305,3.48137832,1.24539399,2.85132623,2.06695533,2.90237212,4.23445463,2.96026492,3.68600011,2.77507043,2.66969872,2.7316618,2.7316618,3.1806313999999998,3.34943795,3.51405501,3.53676152,3.55291367,2.9232017999999997,1.41609764,2.29579854,2.22220588,1.53917301,2.77916336,1.83475876,1.81178284,2.38227677,1.8761214,2.56827712,2.40333676,2.56827712,2.87789917,2.83108807,2.52852321,3.75470829,3.69605541,3.81990147,2.96401048,3.28303266,3.27361965,3.45559573,3.44231248,3.29421973,3.81621623,3.27594757,3.19947791,3.47500062,3.61237311,3.27669501,3.59224439,3.42102599,3.42102599,3.62089562,2.76856351,2.77838969,2.56497502,2.70139313,3.54016232,3.2681818,3.44064617,3.12506843,2.49671078,2.52827954,2.61295342,2.815382,2.82402968,2.93181682,2.93993092,3.22882557
2011-04-20,1.96654356,2.47530198,1.26767051,1.6549679,1.86984348,1.52941668,1.62151301,1.99123657,2.10181284,0.66260225,1.50097942,1.63075769,1.21379983,1.89428198,1.8296442,2.49611378,2.02441311,1.91687858,1.62432945,1.62432945,2.30202556,1.90363657,2.70540619,2.42693472,2.48837924,1.90770566,1.16529429,1.03874528,1.61200225,1.01651275,2.1852982000000005,1.73659277,1.08178854,1.61854362,1.44514751,2.05509925,1.71178854,2.05509925,2.23536205,2.72482276,3.34695911,2.07738161,1.65259159,2.51711607,3.1368854,2.69370484,2.19182944,2.65742826,2.3714776,1.83390379,1.92797148,1.70275307,1.95967782,2.94938087,3.02258229,2.67904758,3.03830147,2.61392045,2.61392045,2.90861154,2.75400829,1.72828543,2.64262748,2.23092365,1.93548298,2.03393674,2.39675117,2.8230598,2.3351624,2.01622081,1.74050188,1.78296518,2.21329069,2.82398415,1.7638377,2.28927684
2011-04-21,1.45628273,1.7148236000000001,1.5949086000000001,1.60840809,1.66409218,1.84434807,1.46653068,2.1975832000000004,1.81229508,0.95985007,1.94812071,1.4061649999999999,1.72170126,2.32295775,1.82021868,1.91557205,1.87926352,1.85406303,1.44961941,1.44961941,1.94620359,1.59102249,1.85003388,1.64711773,1.68122303,1.64049911,1.26043546,1.19439626,1.67152584,0.99290401,1.96536601,1.41422176,1.08039796,1.32391989,1.29709983,1.44279587,1.41365516,1.44279587,1.28385675,2.08767462,1.82118404,1.64491284,1.48763859,1.78158522,1.64113903,1.84825099,1.46550786,1.65626919,1.85547245,1.82456601,2.2627039,1.9284296000000003,1.31469405,1.90806615,1.7569375,2.01228547,1.8988806,1.86053371,1.86053371,1.83774865,1.87863445,1.94255006,2.18852854,1.7936182,2.27329183,2.49278545,2.02442288,2.33752871,2.14838481,1.78347552,1.70633996,1.88658273,1.90644276,1.55599463,1.90773022,1.79791462
2011-04-22,2.49742532,2.58394194,1.94663608,2.11750364,2.03406644,1.83731949,1.93488681,2.26267529,2.31400323,1.85072744,2.37964988,1.81025064,1.66303146,2.4422009,1.5349226,2.31479287,1.67059791,1.62907469,1.4094497,1.4094497,1.95461047,2.68160892,2.60953832,2.50427032,2.46329689,2.65060639,2.42034221,1.70590436,2.44822097,1.91816235,2.00981283,1.34328568,1.57768548,2.05949664,1.61258852,2.57292676,2.03263497,2.57292676,2.6293366000000002,2.73783565,2.87535787,2.44160771,2.3869791,2.71565795,2.43809509,2.64641809,2.35105872,2.57946658,2.60381675,2.21812224,2.5375061000000003,2.23978305,2.4631442999999997,2.58299613,2.75285697,2.63483882,2.64836788,2.615592,2.615592,2.69937062,2.65245891,2.38966608,2.71582294,2.1081152000000003,2.51718736,2.31104684,2.72326088,2.66785073,2.38263202,2.11110902,2.10567141,1.63062906,2.06991839,2.02122521,2.41564679,2.60419154
2011-04-23,1.97079468,2.75852036,1.61578763,1.55966794,1.80699062,2.15113664,1.83535635,2.05737424,2.03260469,2.79812336,4.30559254,2.61238647,2.65813541,3.68526864,2.44784474,2.32418609,1.71671236,1.69640052,1.60734618,1.60734618,1.90405667,2.16340756,2.89026237,2.80945659,2.51657581,5.42981386,4.79647875,5.44386673,4.63664865,5.32694578,2.57998347,1.6880008000000002,1.66788185,2.41515946,2.00098729,1.97895372,1.54765379,1.97895372,2.40404797,1.29483485,1.42960322,2.34718609,2.3636086,3.15483284,1.58399773,2.92537475,1.65266657,2.8529253,1.60110474,1.78549671,1.97621524,1.77717161,1.56214225,1.5660044,2.03731465,1.46397257,1.70345342,1.5607598999999999,1.5607598999999999,1.65322363,1.24439561,2.07499743,1.1879034,1.23224866,1.92858505,1.8960644,1.64299452,1.47402716,1.6935426,2.81957793,2.30866766,1.68261015,2.20675087,1.81905794,1.50324452,1.94375598
2011-04-24,2.42685151,2.46141553,1.68773568,2.12555861,2.15406823,2.23910832,1.82630789,1.90284884,2.28591585,2.11395025,3.93204975,2.09979224,3.258991,4.55905724,3.26727843,2.79668736,2.0040462,1.91349041,1.77208531,1.77208531,2.46325755,2.10990405,2.0960567,2.19858432,2.2405807999999996,4.86632824,3.37639117,4.63271523,3.57027268,3.96089554,2.98228002,1.8737464,1.33075011,1.6815511000000003,1.35780251,1.92088509,1.90612113,1.92088509,1.83714259,1.95293868,1.99479258,2.41165853,2.25558376,2.34029555,1.65676641,1.72324741,1.81038702,2.03404069,1.71880102,2.12587476,2.336519,2.07950759,1.84005928,1.56129646,1.52069199,1.80651796,1.53560555,1.64521682,1.64521682,1.52058756,1.6057812,2.29885316,2.0168673999999998,1.62810457,2.35564446,2.68404603,1.95060432,2.18157458,2.2947464,2.414572,2.11723399,1.74333155,2.17980123,1.3477273,1.8669095000000002,2.10254836
2011-04-25,2.26819539,2.61546636,1.87981737,2.20388055,2.21654534,2.08722615,1.83914948,2.07381725,2.16536689,1.39713812,2.06170511,1.59568822,1.98258436,2.4118154,1.65558767,2.71295524,2.21701407,2.14992642,2.40954161,2.40954161,2.47094798,2.08825326,2.9509201000000003,2.54398227,2.5422492,2.78697371,2.04226565,2.51583838,2.7471478,2.48769641,1.88075209,1.40075266,1.72784412,1.93179548,1.922575,2.20762992,1.72311544,2.20762992,2.49188685,2.28739619,2.04164243,2.2616632,2.24309826,2.85787201,1.89654016,2.77880502,1.67906809,2.80922151,2.16787839,1.99908102,2.18299341,1.94572127,1.80439472,2.43904996,2.31376386,2.31203246,2.39430737,2.21871495,2.21871495,2.31171918,1.98790967,2.03201604,2.11055136,1.70593786,2.28380489,2.54607511,2.33678317,2.49959469,2.28174758,2.07626653,1.86847448,1.75181568,2.1875639,1.72100079,2.18417668,2.56042886
2011-04-26,2.6867558999999996,2.60653329,2.2388742,2.76583862,2.3988297000000003,2.36474061,2.03074193,2.27441216,2.28828144,1.48535061,2.62235522,1.41516078,3.26633859,2.95950389,1.95386839,2.46861482,2.04966807,2.11402178,2.8270371,2.8270371,2.19677854,2.70772839,2.37274313,2.42376184,2.56083632,4.83902597,3.52307892,4.74407816,3.95875812,4.5294776,1.43197441,1.12368727,1.91408253,2.81267905,2.63861775,2.75695252,2.4533688999999996,2.75695252,2.47328424,2.84438634,3.18857479,2.43810868,2.5903367999999998,2.22330403,2.56665564,2.34127855,2.29012012,2.44020176,2.69882679,2.46817422,2.78528333,2.62469077,2.53974557,2.81339741,2.67192721,2.77240753,2.83131218,2.72558188,2.72558188,2.80103374,2.93291926,3.22762775,2.56780887,2.29340768,2.64889312,2.87014127,2.91714311,2.8053472000000004,2.37452579,3.38938141,3.45188141,4.09808397,4.25027466,2.19958758,2.97886014,2.73662925
2011-04-27,2.62623286,3.02043509,1.93041003,2.45682788,1.71308029,1.51761377,1.58214939,2.00493646,1.8935380000000002,1.29207754,1.69526517,1.64533389,1.76373208,1.80000651,1.01602352,1.94753277,1.71802521,1.69518661,1.88224363,1.88224363,1.84531915,2.47744012,3.85918617,3.13778663,2.94219708,1.86389208,1.53141403,1.73947227,1.91429484,1.83510721,1.44910383,0.74817473,1.74471891,2.10118246,1.70983398,3.36316371,2.19861555,3.36316371,4.04585743,2.84516788,3.52081847,2.1167407000000003,1.97475624,4.0392108,3.3278687000000007,4.32629442,2.95392132,3.61767888,2.64643526,1.74639606,1.87807226,1.75051987,2.44208431,3.15103698,3.65661144,2.7776289,3.33792233,2.8914001,2.8914001,3.28897929,2.94856858,1.70239067,2.55619502,1.84419394,1.85848582,1.53419352,2.4141890999999998,2.69517493,2.01729941,1.91727936,1.87589967,2.25212932,2.52668786,2.79087639,2.05984259,2.25331926
2011-04-28,1.4864068000000001,1.96810949,1.46245468,1.44438899,1.28845632,1.85219586,1.40738881,1.56090164,1.63832426,0.93436831,1.68723285,0.84582216,2.03545594,2.20798993,1.65329599,1.64250469,1.51614749,1.51966035,1.04961264,1.04961264,1.49358928,1.63890088,2.58525634,2.12951684,1.85459709,1.75737894,1.71388483,1.69214952,1.71457517,1.65379465,1.36551917,1.03659046,1.30310547,1.46252203,1.27077639,1.9403553,1.53717291,1.9403553,2.46032691,0.82912827,2.1523962000000005,1.54722261,1.49745643,2.88054919,2.29526901,2.74126625,1.32433808,2.34596825,0.9208197,1.47542346,1.78340065,1.45740461,1.11444843,1.04426539,1.67007303,0.78466815,1.23733103,1.02183437,1.02183437,1.19717324,1.07977092,1.78148377,0.68974811,0.96557277,1.67170656,1.59139931,1.09386182,0.65734291,1.52222931,1.47888172,1.87991345,1.94328249,1.95866001,2.06824207,1.38886249,1.44273961
2011-04-29,1.41820943,1.65715408,1.29518914,1.75089741,1.58862984,1.98990309,1.43632984,2.18737721,1.84390736,1.33433008,1.89079559,0.98589969,2.01955152,2.04336572,1.2766906,1.52356422,1.29829633,1.53188717,1.06717169,1.06717169,1.29905736,1.55321944,1.52184713,1.52639925,1.65009701,1.68400919,2.18561983,2.08261704,1.68672752,2.24653029,1.0030005,0.96110898,0.99405187,0.85332924,0.71645856,1.64751434,1.42972934,1.64751434,1.88493872,2.81797814,3.43427491,1.82998955,1.26274586,1.70173109,3.22324276,1.64716291,2.04969239,1.46001017,2.51059818,1.9439249,2.41689157,2.10524464,2.09437919,2.54747343,2.58850241,2.67017293,2.6213522,2.54901981,2.54901981,2.57952046,2.79735565,3.11267114,2.7582016,2.56021285,2.3133347,2.43359256,2.55525351,2.72691727,2.68764591,2.98339725,3.21913147,3.28110909,3.25026584,2.76965141,2.11927366,1.70824015
