"ebint","ebhex","depth","area","longitude","latitude"
2641966,"0x28502e",2.3,52601,4.806365,60.6320513
95450,"0x174da",5.7,320246,12.1522404,61.0677053
14132905,"0xd7a6a9",2.5,62444,5.4741754,60.8389526
13910580,"0xd44234",10,1007228,5.8346258,61.2755618
8661881,"0x842b79",2.2,47074,5.3318722,60.9072567
14516922,"0xdd82ba",3.3,107461,6.3151097,61.3424714
7513654,"0x72a636",8.6,735657,11.6205873,61.3942078
14600419,"0xdec8e3",8,645103,6.161652,61.5740331
4687788,"0x4787ac",10.3,1051196,9.0567949,61.1836857
5411178,"0x52916a",3.1,93495,11.2607856,61.5996048
897903,"0xdb36f",3.6,129368,9.3947982,62.3870641
9024296,"0x89b328",2.2,47966,8.7006245,63.60605
3371641,"0x337279",5.4,288547,12.0987219,61.7383596
1267353,"0x135699",11.1,1240707,7.4106103,61.9639797
7980072,"0x79c428",11.1,1225786,7.8085701,62.4007249
8229434,"0x7d923a",3,90367,11.0636067,63.0661962
4363309,"0x42942d",8,637602,5.8233368,61.6861992
9279122,"0x8d9692",10.5,1105645,5.2682631,61.6788305
11216290,"0xab25a2",3.7,139960,8.1319248,61.9673095
10909295,"0xa6766f",1.2,13232,7.090081,62.1871538
5967406,"0x5b0e2e",8.5,725986,11.1477956,62.991597
11248021,"0xaba195",3.4,117803,6.6057127,62.4677052
7170580,"0x6d6a14",8.7,762571,6.81792,62.5266022
11028242,"0xa84712",4.3,187910,9.6279309,62.7006327
9219280,"0x8cacd0",2.9,83564,8.9412792,62.6809928
7191010,"0x6db9e2",4.6,209901,7.054983,62.7741294
12674583,"0xc16617",2.1,42856,9.4666141,63.0702839
2177134,"0x21386e",2.4,59176,10.5618098,63.1513994
14475033,"0xdcdf19",2.1,43555,12.8874468,65.5648043
1412507,"0x158d9b",4.6,208193,8.4222917,63.4882795
11217555,"0xab2a93",2.6,69906,8.8810716,63.5373101
1475038,"0x1681de",2.3,50788,13.9804893,64.2345713
12660857,"0xc13079",3,89395,13.4478601,64.4104756
7127871,"0x6cc33f",1.5,22733,12.6991647,65.9142566
10856132,"0xa5a6c4",1.8,31446,13.4063045,66.1244335
9535300,"0x917f44",9.3,861250,13.6901976,66.5649134
16071819,"0xf53c8b",7.3,535811,14.4966871,67.3020784
5660905,"0x5660e9",8.1,663554,14.1547417,66.6552134
11411326,"0xae1f7e",7.9,623872,14.9904653,67.0428255
13700648,"0xd10e28",5.6,310213,15.5852531,67.0884371
2183210,"0x21502a",2.5,62791,16.381424,68.6603425
7175722,"0x6d7e2a",2.9,82176,23.4762203,69.8790205
14779705,"0xe18539",12.7,1601504,15.7061812,69.1158937
309042,"0x4b732",3.3,106787,18.2757568,68.8487708
12984045,"0xc61eed",5.1,261977,22.8901223,68.7719017
16429918,"0xfab35e",3.3,107070,19.5948662,68.8592081
8999887,"0x8953cf",1.2,14303,20.7867679,69.1673636
6476427,"0x62d28b",15.3,2342329,17.682841,68.5544118
11608554,"0xb121ea",5.3,284056,22.3843195,69.7219336
5404354,"0x5276c2",1.6,25964,15.6337284,69.1244409
11278775,"0xac19b7",1.1,11416,20.2215204,69.0758765
6217907,"0x5ee0b3",4,156242,24.2548999,69.2302998
7816443,"0x7744fb",1.9,37856,18.0790571,69.5727857
13914734,"0xd4526e",9.2,852974,23.1144152,69.7251635
6807429,"0x67df85",4.3,182359,22.359879,69.7545835
9611258,"0x92a7fa",2.7,72775,26.4070827,70.4272979
3281151,"0x3210ff",3.6,126774,19.2383572,69.8889488
5309822,"0x51057e",8,642031,24.7062912,69.7351863
12002855,"0xb72627",8,647831,24.2232776,70.1267299
12847351,"0xc408f7",6.8,456706,29.2629367,69.6465889
11151378,"0xaa2812",6.6,429293,25.7425023,69.9516033
1048573,"0xffffd",8.2,672790,26.1529024,70.0120402
5006546,"0x4c64d2",1.6,26608,27.7363606,70.912338
1580129,"0x181c61",2.9,84360,28.5625198,70.0611392
3100644,"0x2f4fe4",6.1,374635,25.8980727,70.3408953
331731,"0x50fd3",2.6,67550,26.7984624,70.4406324
11592516,"0xb0e344",2.3,51342,26.8881198,70.4455677
14034188,"0xd6250c",5.3,276550,27.305449,70.5640661
442349,"0x6bfed",2.8,77651,27.0778107,70.5812818
6424244,"0x6206b4",6,355947,27.6326308,70.8274178
4878118,"0x4a6f26",3.5,125436,30.0054919,70.5775029
3763641,"0x396db9",1.3,16681,24.3051453,69.1670878
699884,"0xaadec",1.6,24345,27.5779497,70.2401506
14029952,"0xd61480",1.2,13401,23.0760305,69.9583594
13032743,"0xc6dd27",1.1,12713,26.8271921,69.9633072
11977991,"0xb6c507",1.8,31899,25.5782651,70.7337422
3086161,"0x2f1751",4.3,182233,27.8599824,70.3015191
6865124,"0x68c0e4",1.3,16193,7.8900456,58.799641
1483357,"0x16a25d",5.5,305026,7.6485753,58.3286888
11341254,"0xad0dc6",5.4,292088,7.9715492,58.3891443
6812120,"0x67f1d8",3.6,132005,8.6712318,58.7911776
9234068,"0x8ce694",6.3,390650,7.6087637,58.9215867
10454858,"0x9f874a",5.4,288069,10.999992,59.4025079
13330747,"0xcb693b",10.3,1054662,7.670352,58.6823912
5032574,"0x4cca7e",1.7,28606,6.3471903,59.7220899
4658015,"0x47135f",4.9,237999,7.7942663,58.9081272
1882339,"0x1cb8e3",4.4,191617,5.8469795,58.8593196
639894,"0x9c396",3.2,101401,5.9357179,58.9020719
11688606,"0xb25a9e",7.5,564135,5.8686772,58.8307671
8614319,"0x8371af",8.2,667822,9.6848942,59.0316717
11852632,"0xb4db58",3.7,139263,6.0652394,58.926414
5401098,"0x526a0a",4,161860,10.2463202,59.2339087
13532044,"0xce7b8c",4.4,192236,8.6563257,59.0998663
10452496,"0x9f7e10",3.3,111935,7.4615079,59.0373764
4832901,"0x49be85",1.5,23251,7.4528108,59.109982
7078635,"0x6c02eb",3.9,151021,6.3735823,59.0633023
7370139,"0x70759b",5.5,301650,7.4362268,59.1606156
12819869,"0xc39d9d",9.5,905724,7.6565108,60.845234
12319794,"0xbbfc32",1,10911,9.0754299,60.8778724
133224,"0x20868",1.9,37094,10.0143886,59.4009137
6395925,"0x619815",1.6,24726,9.3774117,60.5324572
4417755,"0x4368db",1.3,18056,7.3860297,61.3023766
11109751,"0xa98577",3.3,111962,7.5980802,59.4548112
14979740,"0xe4929c",5.7,321667,5.2780257,59.2949638
16634713,"0xfdd359",7.4,548226,7.5802856,59.4943987
5774444,"0x581c6c",4.9,238141,7.6309495,59.6370253
8295074,"0x7e92a2",2.1,45554,8.7436063,59.8443271
6409654,"0x61cdb6",6.3,393497,10.7283342,59.9748454
231822,"0x3898e",3.4,118345,6.6306446,59.8406305
9509283,"0x9119a3",6.6,430705,10.7134798,60.0500687
11253920,"0xabb8a0",5.1,260313,8.9191014,60.0606299
899034,"0xdb7da",4,158336,7.6570164,60.4391454
2485032,"0x25eb28",2.1,42649,11.1359104,60.366144
8021180,"0x7a64bc",1.4,20354,11.158734,60.1924917
579942,"0x8d966",5.7,326293,8.1331196,60.0980474
9378796,"0x8f1bec",1.6,26349,6.0355853,60.141017
12079176,"0xb85048",4.9,237376,10.5629921,60.2899058
9325491,"0x8e4bb3",7,490251,9.1808917,60.3333913
13828825,"0xd302d9",5.3,281282,7.6673237,60.5549429
14168360,"0xd83128",4,162366,12.1404119,60.5816714
14569903,"0xde51af",3.8,142697,8.2347476,60.4051769
6661185,"0x65a441",1.7,29253,9.7223185,60.4791679
12369943,"0xbcc017",2.2,49918,7.292068,60.6002335
14271804,"0xd9c53c",1.7,27677,13.6960697,64.9930636
12927150,"0xc540ae",2.7,71112,7.3749928,60.6267647
11895868,"0xb5843c",7.7,586178,6.9971659,60.6526679
1729069,"0x1a622d",10.7,1138910,9.5857037,61.1908336
10398472,"0x9eab08",4.2,172382,8.7674104,61.7126532
3418544,"0x3429b0",1,10212,17.8063899,68.2810109
3892450,"0x3b64e2",5.7,329787,11.1017029,61.0764221
2354675,"0x23edf3",4.8,228399,11.7125788,61.1587097
12971870,"0xc5ef5e",11.9,1405821,9.2886077,61.0842621
1819474,"0x1bc352",5.1,259129,9.0215386,61.1937732
4913752,"0x4afa58",5.2,268347,11.4844392,62.4731333
12547971,"0xbf7783",4.9,244040,9.7096168,61.2937734
15267723,"0xe8f78b",4.8,226567,10.3805933,61.4114423
13936729,"0xd4a859",4.8,235215,7.9956598,61.5912266
14615001,"0xdf01d9",2,39503,10.1051642,61.8958521
5874021,"0x59a165",3.3,110244,10.4625069,63.8665303
11261326,"0xabd58e",8.1,658502,8.0625755,62.5264494
1242735,"0x12f66f",4.2,173003,5.5905536,61.3057019
1690014,"0x19c99e",4.6,209408,8.4052434,61.4840177
3737978,"0x39097a",7.1,497626,7.3797166,61.460198
2489032,"0x25fac8",2.2,47940,10.0816335,62.0761734
16253874,"0xf803b2",1.9,34355,6.3200688,61.4601144
4029097,"0x3d7aa9",5.1,263742,5.9252534,61.801576
14629198,"0xdf394e",5.1,260686,7.7461369,62.2982813
12591076,"0xc01fe4",6.6,439341,13.4814525,65.3434533
4734324,"0x483d74",9,816761,6.2089702,61.6063693
11440061,"0xae8fbd",2.5,61337,7.0465084,62.5493664
13965401,"0xd51859",2.1,43841,8.7623983,62.204684
6119810,"0x5d6182",2.7,74288,9.8147792,61.875657
8431648,"0x80a820",7.6,582735,6.815875,61.8087943
8855911,"0x872167",4.4,193957,7.5726851,62.1604229
661520,"0xa1810",2.5,64849,8.6934778,62.2741506
9570939,"0x920a7b",4.9,240931,6.590419,62.4860308
7351816,"0x702e08",5.9,351375,10.7772547,63.5967193
15663691,"0xef024b",2.5,63479,6.1019829,62.2587476
1776315,"0x1b1abb",3.2,99312,9.2216609,62.4227155
6505700,"0x6344e4",3.2,105194,6.8586946,62.5824144
12918508,"0xc51eec",2.3,52516,10.0394948,62.9784416
14494468,"0xdd2b04",9.6,916137,7.3771991,62.0116208
5975928,"0x5b2f78",8.3,696566,7.4356206,62.2138783
16023994,"0xf481ba",12.9,1669585,10.3262017,62.6300893
14931003,"0xe3d43b",10.2,1036245,11.1562695,62.7232632
13743612,"0xd1b5fc",3.4,113230,9.342666,63.0937493
8001130,"0x7a166a",3.4,118761,13.1674211,64.5385972
13656813,"0xd062ed",1.8,31792,11.4855605,64.886712
12516310,"0xbefbd6",3,92658,9.0472754,63.5872413
5612423,"0x55a387",3.8,140894,10.540253,63.6524552
14253609,"0xd97e29",2.1,42312,13.5617769,64.4230043
231326,"0x3879e",10.1,1015625,10.9732048,64.2801235
37529,"0x9299",3.1,95273,13.7762311,64.7997273
8914478,"0x88062e",4.5,201520,11.7262781,64.6071154
11107874,"0xa97e22",2.1,42196,12.2212594,64.9744568
6066442,"0x5c910a",2.6,66091,12.7304727,65.8756169
16165080,"0xf6a8d8",9.2,839131,15.7250757,69.0849708
14297744,"0xda2a90",3.8,143190,16.6241605,68.0074665
8416330,"0x806c4a",4.7,221668,16.9531513,67.9949602
7124532,"0x6cb634",3.1,95744,17.5522707,68.7214847
13694473,"0xd0f609",6.1,374064,22.7689586,68.8335843
9626041,"0x92e1b9",13.5,1819792,16.1776679,67.6690166
7279080,"0x6f11e8",1.9,34405,17.5613996,68.5998388
6239185,"0x5f33d1",6,354294,19.3186088,68.6313363
869430,"0xd4436",2.8,78470,23.507139,68.7624382
2252999,"0x2260c7",6.9,469763,16.7303269,68.5029149
7991990,"0x79f2b6",4.2,176447,22.8067415,69.0280612
11969895,"0xb6a567",2.7,74414,24.3124593,68.9428162
911373,"0xde80d",1.9,37758,22.3214589,69.0791302
10007139,"0x98b263",8.8,776596,19.3979486,69.3845514
16592856,"0xfd2fd8",1.1,11812,23.3007711,69.4289005
13744055,"0xd1b7b7",5.8,334959,25.3599646,69.5840412
16605641,"0xfd61c9",2.2,48957,20.3093231,69.9202029
12946775,"0xc58d57",2.2,46983,24.1924918,69.5684766
13634468,"0xd00ba4",7.3,538498,25.2317153,70.6635583
5209631,"0x4f7e1f",6.8,461974,23.909854,69.7568535
10012021,"0x98c575",9.9,987801,22.4342431,69.8563208
92012,"0x1676c",3.2,102183,24.0711615,69.7809284
15822772,"0xf16fb4",1.9,35732,29.3173345,69.515062
13036271,"0xc6eaef",5,252971,21.2198078,70.219351
14098370,"0xd71fc2",1.6,26071,29.7130803,69.6510948
3168322,"0x305842",4.2,177674,23.9721303,70.3258461
1491646,"0x16c2be",4.5,203775,24.8710012,70.1968689
4992153,"0x4c2c99",9.5,900508,27.0353057,70.3650073
9006412,"0x896d4c",5,250940,27.8382348,70.5925146
989999,"0xf1b2f",5.5,304462,29.1684779,70.5600476
1731130,"0x1a6a3a",3.9,151434,29.9482944,70.6558899
16766134,"0xffd4b6",1.1,12552,25.9704111,70.2819193
8307429,"0x7ec2e5",1.2,13895,24.9933207,70.5464732
11145697,"0xaa11e1",1.1,12416,27.7472295,70.5399523
13198512,"0xc964b0",4.3,186062,6.415065,58.9720189
14829007,"0xe245cf",6.8,460712,9.0765086,58.6960464
7128131,"0x6cc443",1.2,14720,11.5377868,58.9131537
15497695,"0xec79df",7.4,545984,9.4952105,59.3482304
15133028,"0xe6e964",7,485713,9.0842634,58.7140289
16226718,"0xf7999e",7.5,569784,8.7654118,58.6423403
14251294,"0xd9751e",3.4,112878,8.6357213,59.2663419
14092986,"0xd70aba",1.3,16558,6.4346129,58.5483188
4201898,"0x401daa",2,38556,6.4897972,58.6587658
15558822,"0xed68a6",3.6,127383,5.9093735,58.6155152
7938757,"0x7922c5",4.1,167626,6.6170855,58.7612311
2213295,"0x21c5af",3,92424,6.3346073,58.8070066
7074857,"0x6bf429",1.2,13620,10.5340165,60.2969982
12577166,"0xbfe98e",3.5,125843,7.41464,58.9452981
10188596,"0x9b7734",3,91677,8.2722003,59.1266179
5598569,"0x556d69",4,161903,6.1076415,59.0198415
404934,"0x62dc6",8.7,753062,8.6216993,59.2056597
16658590,"0xfe309e",8.5,730402,6.0797772,59.0515264
15978200,"0xf3ced8",4.4,194848,8.2722624,59.2106814
10219697,"0x9bf0b1",1.5,21183,6.7259011,59.1628842
5469475,"0x537523",2.6,65394,6.6849501,59.1818575
1875906,"0x1c9fc2",7.5,564990,5.2809569,60.8635102
9203658,"0x8c6fca",4.2,180523,9.5900534,59.4479145
1398575,"0x15572f",2.7,72081,9.9080262,59.5653515
8982897,"0x891171",1.4,19673,7.556874,61.6917627
12858096,"0xc432f0",1.6,25561,7.2393716,60.5299013
7339390,"0x6ffd7e",0.5,2770,11.4020378,59.7231072
4467914,"0x442cca",0.4,1805,11.4341953,59.713261
3343517,"0x33049d",8.4,712321,6.4686654,59.6245775
12766077,"0xc2cb7d",2.4,57726,6.4479361,59.6212597
13473614,"0xcd974e",1.1,11513,6.121667,62.2486343
9952284,"0x97dc1c",3.2,104294,8.3127661,59.9907985
15996586,"0xf416aa",4,156586,12.0914259,59.9678555
2366422,"0x241bd6",4,158308,6.904163,60.039226
7470357,"0x71fd15",9.3,857023,7.2244117,59.8743162
2393511,"0x2485a7",8,637708,6.1160884,59.9446317
2239556,"0x222c44",4.4,193533,9.7641409,60.2130287
9695361,"0x93f081",9,817629,6.4212351,59.8718456
1958270,"0x1de17e",2.3,52711,8.8850027,60.5999365
12366429,"0xbcb25d",4.8,226299,10.4658249,60.3626624
12616417,"0xc082e1",2.5,64802,8.9215038,60.5802174
10914702,"0xa68b8e",7.3,528720,10.9574786,60.53219
5639559,"0x560d87",3.4,112429,7.5640842,60.967699
10060228,"0x9981c4",3.3,108936,9.5991642,60.4813102
8803862,"0x865616",7.4,546217,6.4961675,60.2543673
7640026,"0x7493da",4.6,208285,11.7556556,60.6074654
5402122,"0x526e0a",1.2,13861,13.8414065,64.9773301
2863114,"0x2bb00a",9.3,869860,7.1521141,60.7413334
1477766,"0x168c86",9.6,915607,6.8114054,60.5904381
10155309,"0x9af52d",4.4,191051,7.5884113,60.7126354
1493086,"0x16c85e",11.2,1257602,11.4524158,61.1149807
97025,"0x17b01",6.2,381588,6.3202042,60.7446353
5021759,"0x4ca03f",8.4,697559,8.550785,61.251162
15490900,"0xec5f54",7.3,530346,6.1458951,61.3886755
366829,"0x598ed",5.5,305413,5.3301845,61.4020149
7677471,"0x75261f",4.7,221470,5.565695,61.3915047
5304237,"0x50efad",3.3,110118,5.3818989,61.2182018
1579467,"0x1819cb",2.4,56865,5.4640667,61.423785
1497939,"0x16db53",4.2,173037,8.9183428,62.5677613
1577,"0x629",6,363142,10.2970607,62.0831322
8451229,"0x80f49d",2.3,52222,9.7337614,61.7579846
3097179,"0x2f425b",1.9,35418,10.0134361,61.9641511
10658429,"0xa2a27d",2,40807,7.3639656,62.1813626
12724285,"0xc2283d",6.8,467187,11.2661118,62.0888693
15410628,"0xeb25c4",3.2,105481,6.913908,62.1362908
6548481,"0x63ec01",4.7,223693,8.8209906,62.2354029
1704050,"0x1a0072",2,41356,5.5194935,61.7885495
6711412,"0x666874",3.5,121993,11.6619473,62.2706896
10620037,"0xa20c85",4.4,193084,7.8796507,62.3952438
13329717,"0xcb6535",2.2,49898,12.0425899,63.329736
13836787,"0xd321f3",3.7,136248,12.0822368,62.8634792
11020877,"0xa82a4d",2.7,73992,10.1637018,63.2797623
11821533,"0xb461dd",11,1207287,9.0433875,62.3938638
6037639,"0x5c2087",1.9,37435,8.8746939,63.2993946
813224,"0xc68a8",1.9,36733,12.0489859,63.616776
7001343,"0x6ad4ff",8.8,776537,10.2211984,63.7593903
7610458,"0x74205a",2.8,79978,9.2014989,63.2912993
13333078,"0xcb7256",2.9,84210,8.8962626,63.5361516
10358872,"0x9e1058",3.2,100573,13.002935,64.146656
1640438,"0x1907f6",5.1,263437,12.6499656,64.3149208
12165696,"0xb9a240",9.1,824081,13.1232087,64.3729482
12216674,"0xba6962",7.1,499632,9.7412539,63.4663493
9182609,"0x8c1d91",5.7,330120,12.2630918,64.7964722
1346381,"0x148b4d",2.1,42036,12.1014155,64.8948524
15510951,"0xecada7",1.3,17357,11.8335079,65.062165
9055965,"0x8a2edd",8.8,781756,13.7046164,65.8214709
12001769,"0xb721e9",3.1,93784,12.588709,64.8721829
4859975,"0x4a2847",2.5,61927,13.8582328,65.1719637
3628977,"0x375fb1",9.4,877361,15.0757499,66.9414821
10425887,"0x9f161f",2.2,46289,16.0821993,67.5472266
12433750,"0xbdb956",1.2,15543,19.2079564,68.5843297
2213666,"0x21c722",7.7,591909,14.965556,66.6648903
7778193,"0x76af91",5,247953,16.2904221,67.811434
13327346,"0xcb5bf2",7.5,562956,15.0353938,66.9400503
10829985,"0xa540a1",6.7,447183,16.2009444,67.1968171
8015693,"0x7a4f4d",10.1,1011829,15.8458105,67.1164751
9272795,"0x8d7ddb",2.6,69789,24.8513623,68.6452991
11441139,"0xae93f3",13.3,1780017,17.3009591,68.1418787
12957190,"0xc5b606",7.2,511893,17.7333495,68.0354363
1977400,"0x1e2c38",4.6,214568,17.7656444,68.4514456
470951,"0x72fa7",6.8,468703,19.0270385,68.5439622
11831838,"0xb48a1e",4,163133,22.730699,69.9979261
6156242,"0x5defd2",4.3,187375,27.2734982,70.6964794
9537504,"0x9187e0",3,88199,19.4516956,68.9798901
13926692,"0xd48124",5.2,274322,22.4132727,68.899891
15858185,"0xf1fa09",2.1,43782,22.090004,69.0216187
7114598,"0x6c8f66",3,92346,18.3898098,69.6596832
7315621,"0x6fa0a5",9.6,925295,24.0933975,69.4950206
3608021,"0x370dd5",2.9,82248,25.8468315,69.4815298
8473034,"0x8149ca",6.1,366242,19.3497442,69.8597288
4393145,"0x4308b9",4,157096,23.915631,69.7468489
10798170,"0xa4c45a",15.9,2540627,25.0096426,70.2707189
2775821,"0x2a5b0d",2.7,73881,25.3512009,70.0296101
13154662,"0xc8b966",2.1,43233,26.031742,70.3388356
6798389,"0x67bc35",9.3,861587,29.2172915,69.8738578
13281091,"0xcaa743",6.1,369656,23.9547612,70.3297483
11374277,"0xad8ec5",4.9,240740,26.9993397,70.2060479
13065096,"0xc75b88",2.2,48928,29.9726676,70.5283481
7351959,"0x702e97",2.7,75443,27.4183121,70.7320995
1693714,"0x19d812",1.6,24583,25.506394,70.737551
1007260,"0xf5e9c",2.1,45869,29.0125565,70.540316
6053181,"0x5c5d3d",3.3,110569,29.8759986,70.645423
14986528,"0xe4ad20",2.8,76911,25.7863848,70.8719406
14799968,"0xe1d460",2.8,78475,27.6385454,71.0140436
12605121,"0xc056c1",1.7,28359,8.2702083,59.9740142
1401189,"0x156165",1,10126,23.1557558,68.7106627
16724832,"0xff3360",1.3,16269,26.9974749,70.0307447
4666559,"0x4734bf",10.3,1070465,28.0315854,70.3821577
14914697,"0xe39489",1,10884,9.3475618,58.7820824
8928831,"0x883e3f",1.3,15677,6.6072559,58.4430026
6088076,"0x5ce58c",2.6,68484,6.763258,58.2144325
11570259,"0xb08c53",4.6,209498,8.3329884,58.3613194
13305969,"0xcb0871",5.9,344912,7.1605132,58.305083
15708593,"0xefb1b1",6.2,379334,8.4533617,58.5197424
10863025,"0xa5c1b1",6.5,418184,8.823575,58.6089408
10499273,"0xa034c9",2.5,62837,8.2086855,58.6814731
8529885,"0x8227dd",2.8,79636,6.4293704,58.5039739
6148238,"0x5dd08e",2.1,45331,8.497916,58.7491388
1015003,"0xf7cdb",2.8,81077,8.6504068,59.0226235
13001673,"0xc663c9",2.3,52583,6.1182606,58.7405722
6330673,"0x609931",3.7,134713,11.5635849,59.004421
14391537,"0xdb98f1",3.2,105054,11.6491575,59.0450716
1719228,"0x1a3bbc",3.8,145255,8.8854343,58.9856449
14648372,"0xdf8434",2.3,53919,9.1472438,59.0251237
6397785,"0x619f59",3.4,117969,9.5316813,59.5230879
2614749,"0x27e5dd",3.2,102416,6.9052955,59.016254
10912516,"0xa68304",2.1,46143,9.8053845,59.1598566
5378623,"0x52123f",6.3,400723,8.300652,59.1533886
5072395,"0x4d660b",2.7,71924,7.542909,59.6107113
742675,"0xb5513",4.1,166059,6.7745943,59.1632688
14448003,"0xdc7583",4.4,196139,11.5462583,59.4433799
12356758,"0xbc8c96",3.1,97200,7.2579317,59.4946986
790517,"0xc0ff5",1.5,23862,11.7076042,60.8958769
8515280,"0x81eed0",10.8,1171606,10.4859377,59.581959
3462863,"0x34d6cf",5.4,289076,9.8024883,59.780662
6196221,"0x5e8bfd",1,10087,7.1171144,61.0447782
13080528,"0xc797d0",3.3,106026,6.7623111,60.1372472
1302190,"0x13deae",1.1,12690,11.2904251,59.9511713
15152805,"0xe736a5",1.3,17775,10.0736102,59.8305024
15497509,"0xec7925",3.5,124067,8.3395502,59.7878016
5481509,"0x53a425",3.4,113307,10.1162348,59.9657589
15033628,"0xe5651c",5.4,292667,10.6074233,60.2533931
6847627,"0x687c8b",1,10372,7.9698385,62.3056336
10134746,"0x9aa4da",2.8,78303,6.1485985,59.8649194
15836406,"0xf1a4f6",3.9,152003,8.1090272,59.9292965
11069568,"0xa8e880",1.1,12026,7.278218,62.4765509
383534,"0x5da2e",7.3,533524,9.4150661,60.0207835
5247331,"0x501163",1.2,15215,9.7507291,63.0607131
1679072,"0x199ee0",4.5,201956,7.7435537,60.0035838
7764479,"0x7679ff",3.4,117238,8.053746,60.0869411
8969935,"0x88decf",7.8,602763,11.8811033,60.2619374
14506625,"0xdd5a81",1.3,17013,8.486862,63.4858213
4517559,"0x44eeb7",4.1,167844,11.417671,60.3911425
15135087,"0xe6f16f",2.6,67187,5.5187624,60.2154552
3454152,"0x34b4c8",6.4,407170,12.0164479,60.4304841
2790990,"0x2a964e",5.3,281688,11.5575804,60.6153181
5555866,"0x54c69a",1.8,31326,9.5966025,60.4853235
15508782,"0xeca52e",1.5,22123,11.5317814,60.894439
2088382,"0x1fddbe",2.2,49299,7.3969599,60.937026
1743607,"0x1a9af7",1.2,14738,20.2511224,69.9064974
11655092,"0xb1d7b4",4.9,240923,9.1204939,61.6071541
16222768,"0xf78a30",1.4,18319,5.1775825,60.9027765
12479936,"0xbe6dc0",2.2,49425,5.0895626,60.9270604
5663825,"0x566c51",4,156729,10.0737411,61.4778357
1464506,"0x1658ba",5.5,303381,5.9467448,61.0160905
11660098,"0xb1eb42",12.3,1517002,8.1642945,61.2442979
11963974,"0xb68e46",10,991458,12.0123818,61.8907538
7433002,"0x716b2a",4.1,169913,10.1730529,64.0173351
5260956,"0x50469c",1.7,30001,7.8656951,62.2958256
11024406,"0xa83816",5.2,272443,9.105278,62.4490333
12722344,"0xc220a8",2.4,59827,5.6970817,61.5526999
15775124,"0xf0b594",1.6,25727,8.0674339,63.0631016
16125257,"0xf60d49",2.2,49486,9.025244,61.8140554
2386657,"0x246ae1",2.4,58902,12.0367172,62.3587607
9304011,"0x8df7cb",9.3,864686,10.634546,61.5752667
1114870,"0x1102f6",5.5,301104,10.8451379,64.4168063
7217479,"0x6e2147",2.4,58698,8.5558109,61.961957
4414631,"0x435ca7",1,10858,8.5053952,61.9870328
10844189,"0xa5781d",4.7,225330,7.3169102,62.0696769
2568295,"0x273067",5.6,309707,9.1044113,62.1836524
16273,"0x3f91",1.5,23978,10.2059322,64.0735825
3485481,"0x352f29",7.4,549665,5.7054209,62.2181459
773396,"0xbcd14",8.7,751849,12.0370536,62.6709327
2769219,"0x2a4143",8.8,779797,7.035865,62.5328605
9877260,"0x96b70c",13.7,1887268,7.603509,62.6490151
1479287,"0x169277",6.7,451129,10.1484198,64.0361705
4925886,"0x4b29be",6.5,416893,10.4139918,63.6469242
11514978,"0xafb462",6.2,384602,10.5222049,63.9538646
13718364,"0xd1535c",4.4,197724,10.3685806,64.0951724
6288995,"0x5ff663",2.9,84994,10.6448941,64.3862131
12670355,"0xc15593",6.3,396431,11.9207057,64.5590466
6717557,"0x668075",7.7,586680,12.9960946,64.5704401
6579173,"0x6463e5",3.9,149143,14.1940238,65.164175
5417814,"0x52ab56",3.6,132185,12.9546818,65.6887214
13400996,"0xcc7ba4",4.8,230140,13.148159,65.9904638
3764435,"0x3970d3",6.2,382162,14.9835089,68.7535671
7474056,"0x720b88",5.7,321255,24.9564577,68.8602978
6700879,"0x663f4f",5.8,340361,14.88011,66.1500476
14500156,"0xdd413c",4.7,218155,15.6824308,68.4809364
15777333,"0xf0be35",8.9,794529,16.5799118,67.9598074
9725542,"0x946666",5.2,275157,15.3238688,68.4191266
7440673,"0x718921",3.2,101515,15.5609388,67.8101797
16004744,"0xf43688",3.6,132094,14.6185705,67.1264247
10675680,"0xa2e5e0",6.2,379974,14.5042459,67.1549647
6103042,"0x5d2002",6.5,426186,16.4236431,68.0673331
3121467,"0x2fa13b",8,637121,16.7730805,68.6589793
1078413,"0x10748d",9.9,985137,16.0293503,68.1627275
15648692,"0xeec7b4",2.7,74796,15.1984344,68.7032241
10245171,"0x9c5433",10.5,1101244,20.1762232,68.6799096
1425627,"0x15c0db",4.4,195095,22.8695831,68.7934576
8251115,"0x7de6eb",2.3,52246,23.4542339,69.0440138
15147612,"0xe7225c",2.5,61675,21.0946238,69.2709382
10263371,"0x9c9b4b",5.7,324898,24.4295984,69.4418916
4869578,"0x4a4dca",4.4,196228,25.1010596,69.5504775
11077833,"0xa908c9",5,254876,25.5447811,69.523346
13694926,"0xd0f7ce",2.2,47530,24.471656,69.5923927
4113537,"0x3ec481",4.3,185740,24.4636248,69.7066432
12558428,"0xbfa05c",2.5,63120,25.546855,70.0693081
11326454,"0xacd3f6",2.9,84075,24.0559692,69.7158787
7302191,"0x6f6c2f",3.1,95455,23.4314607,69.8596728
12923538,"0xc53292",5.5,305756,21.8358724,70.1300571
15885718,"0xf26596",2.9,84614,25.1089287,69.9812347
2918802,"0x2c8992",6.6,434779,24.767994,70.5390888
332349,"0x5123d",5.8,340909,26.9885318,70.5795271
1268573,"0x135b5d",1.3,17044,7.4044957,59.6329586
18603,"0x48ab",2.6,70116,27.3749474,70.5752888
