"","year","month","yearmonth","X23386","X10127","X10926","X14367","X40322","X31047","X11292","X806","X50879","X14534","X11078","X40844","X69","X2456","X64193","X23328","X34660","X1651","X2474","X1373","X22548","X2430","X11373","X64278","X1935","X13194","X36727","X36780","X1545","X28197","X716","X15100","X31186","X11095","X22101","X26267","X48048","X21049","X1094","X14277","X5269","X21797","X64217","X45724","X5961","X2437","X1174","X1431","X36436","X5742","X9534","X7272","X13592","X64713","X64799","X331","X11592","X63664","X15177","X21438","X10305","X11147","X21186","X3555","X26511","X1001","X64684","X5828","X9219","X282","X281","X368","X3838","X5844","X3238","X35326","X5114","X3259"
"1957-01","1957","01","1957-01",37.455017921147,2.07935483870968,3.7191935483871,2.11935483870968,10.866862170088,30.0066129032258,6.78193548387097,18.644753820034,6.53025466893039,20.9781105990783,5.16552419354839,10.2897849462366,5.03067204301075,1.605,1.42365591397849,30.3264516129032,21.7747004608295,37.3055278592375,1.64772580645161,10.0687096774194,27.688234295416,4.38179211469534,5.6952688172043,1.47516129032258,25.926688172043,5.60145161290323,10.2988709677419,9.64125,6.16086021505376,28.2466666666667,9.35412903225807,6.98827956989247,18.3993548387097,7.31702508960573,20.1549193548387,43.6838709677419,6.7491935483871,12.3759139784946,8.95016129032258,6.13623655913979,1.73774193548387,8.03300248138958,1.64096774193548,11.9027956989247,1.4247311827957,1.655,10.895,9.31748387096774,16.9267741935484,1.77032258064516,1.68241935483871,1.29427419354839,34.8843951612903,1.76645161290323,1.71588709677419,1.97885304659498,4.55836917562724,1.62870967741935,11.9251612903226,6.98887096774194,9.26032258064516,3.892,8.61177419354839,2.07535483870968,39.8063133640553,7.18182795698925,1.56092741935484,1.75016129032258,3.40146953405018,0.989677419354839,1.11224270353303,1.10894265232975,1.178,1.83150537634409,1.5658064516129,2.24154838709677,1.94258064516129,1.61193548387097
"1957-02","1957","02","1957-02",11.8380952380952,5.27839285714286,7.01339285714286,4.21491071428571,2.71457792207792,11.4625,7.31142857142857,4.08208646616541,1.43323308270677,12.2165306122449,7.15339285714286,2.7802380952381,5.97199404761905,1.31651785714286,1.70654761904762,10.4214285714286,2.9884693877551,7.82298701298701,1.77978571428571,7.74214285714286,9.76697368421053,3.10785714285714,6.64583333333333,1.81178571428571,7.13835714285714,5.47696428571429,2.31285714285714,2.08526785714286,5.52492063492064,8.37964285714286,3.22078571428571,6.55815476190476,5.65482142857143,8.1743253968254,9.220625,10.4857142857143,2.58232142857143,10.9341666666667,7.54209821428571,6.76357142857143,3.37904761904762,9.02626373626374,1.78928571428571,1.1252380952381,2.85738095238095,1.57553571428571,8.93410714285714,9.57607142857143,3.37928571428571,4.13160714285714,4.56482142857143,2.75258928571429,10.77828125,1.8225,1.67375,2.98611111111111,6.18281746031746,1.55785714285714,8.52,7.45642857142857,8.39875,6.80467857142857,8.22892857142857,3.19321428571429,8.30301020408163,0.758333333333333,1.64142857142857,2.88964285714286,5.63924603174603,1.97535714285714,2.4331462585034,1.89775793650794,2.85025,3.09714285714286,2.71857142857143,0.754428571428571,3.01339285714286,2.58633928571429
"1957-03","1957","03","1957-03",7.87551971326165,4.69322580645161,5.7008064516129,3.09403225806452,2.3733724340176,5.48967741935484,3.91161290322581,4.6498726655348,2.85385398981324,6.24059907834101,4.97887096774194,2.72709677419355,3.12903225806452,0.691209677419355,0.804301075268817,7.01354838709677,6.79782093482554,5.74658357771261,0.862241935483871,3.88432795698925,5.93071307300509,2.84501792114695,3.66204301075269,0.856290322580645,3.53161290322581,3.67758064516129,3.10758064516129,3.60338709677419,2.34376344086022,7.47032258064516,1.80903225806452,3.77198924731183,5.82516129032258,4.55154121863799,9.02451612903226,11.8796774193548,6.99161290322581,4.36075268817204,4.8145564516129,3.19752688172043,1.36956989247312,3.81647642679901,0.865483870967742,5.37193548387097,1.53161290322581,1.18645161290323,5.72349462365591,4.27064516129032,5.16193548387097,2.0891935483871,4.23645161290323,1.34927419354839,9.2748185483871,0.889032258064516,0.855967741935484,1.52469534050179,4.12313620071685,1.03645161290323,4.96120234604106,3.20758064516129,4.90274193548387,5.61129032258065,3.52822580645161,1.63593548387097,8.48147465437788,3.93913978494624,0.804112903225806,1.37112903225806,4.26376344086021,1.05070967741935,0.931904761904762,0.849068100358423,1.05325806451613,1.56516129032258,1.18048387096774,2.00670967741935,1.04677419354839,1.06241935483871
"1957-04","1957","04","1957-04",7.3669012345679,0.876166666666667,0.866833333333333,0.918583333333333,3.1439696969697,7.90066666666667,1.036,6.65587719298246,3.79294736842105,3.24680952380952,0.838625,2.92133333333333,1.55177777777778,0.806833333333333,0.776666666666667,5.041,5.87641496598639,7.29522727272727,0.866483333333333,1.14622222222222,7.06633333333333,2.154,0.895222222222222,0.807666666666667,5.16748888888889,1.23116666666667,3.67133333333333,4.40920833333333,1.71833333333333,8.37233333333333,2.1396,0.977388888888889,6.78433333333333,1.10277777777778,5.665,10.3643333333333,4.23994444444444,2.76344444444444,1.39695833333333,1.044,0.915555555555555,0.978205128205128,0.865333333333333,7.57822222222222,0.724777777777778,0.810166666666667,1.32644444444444,1.15533333333333,4.25733333333333,1.2455,0.8845,0.948916666666667,5.41902083333333,0.918666666666667,0.85825,1.30037037037037,0.796018518518518,0.792,1.76541414141414,1.45266666666667,1.1815,0.776,1.99566666666667,1.3138,10.4261428571429,5.55372222222222,0.811333333333333,1.294,1.00440740740741,0.623133333333333,0.948190476190476,0.836333333333333,0.828983333333333,1.42122222222222,0.8905,1.36313333333333,1.223,0.824
"1957-05","1957","05","1957-05",5.29135005973716,1.50338709677419,2.67322580645161,1.55935483870968,2.91824046920821,8.23225806451613,2.57258064516129,5.76883701188455,2.14811544991511,4.89861751152074,2.60987903225806,3.76247311827957,3.76588709677419,2.61967741935484,2.27387096774194,4.17193548387097,5.8114944042133,6.10505865102639,2.62166129032258,3.38150537634409,5.82782682512733,3.28021505376344,2.35354838709677,2.3408064516129,5.9272688172043,2.5291935483871,3.2841935483871,2.92310483870968,2.85476702508961,7.14559139784946,2.83445161290323,2.73682795698925,6.07112903225806,2.97838709677419,5.27733870967742,10.3248387096774,2.28059139784946,5.20279569892473,2.63927419354839,3.00591397849462,3.42365591397849,2.26171215880893,2.60903225806452,3.28247311827957,2.1352688172043,2.30540322580645,3.52064516129032,2.80025806451613,3.89309677419355,2.07387096774194,1.13048387096774,2.99862903225806,3.0358064516129,2.82064516129032,2.66911290322581,2.5989605734767,2.04268817204301,2.33548387096774,3.38674486803519,2.52064516129032,3.31161290322581,2.58216129032258,3.53532258064516,2.68141935483871,8.12764976958525,2.54505376344086,2.47375,2.24629032258065,2.38978494623656,2.05025806451613,1.89560675883257,1.83969534050179,1.86591935483871,2.08612903225806,2.0808064516129,1.62129032258065,1.99241935483871,2.03483870967742
"1957-06","1957","06","1957-06",15.1113086419753,3.25266666666667,3.94733333333333,3.355,4.70369696969697,6.20583333333333,3.78366666666667,9.2338947368421,4.86354385964912,10.5796666666667,3.27525,4.66422222222222,4.43383333333333,2.64483333333333,2.00833333333333,10.7633333333333,6.18419727891156,8.24243939393939,2.4509,5.59027777777778,12.0010526315789,2.86192592592593,3.36166666666667,2.04516666666667,4.447,2.89983333333333,4.76016666666667,4.40725,5.73188888888889,6.67388888888889,3.9265,4.67155555555556,7.37708333333333,4.25340740740741,8.56458333333333,10.132,5.12822222222222,9.22055555555556,3.64125,4.61555555555556,4.55311111111111,4.64538461538462,2.42833333333333,6.67877777777778,3.45155555555556,2.444,6.25388888888889,5.23846666666667,5.30693333333333,3.406,2.31333333333333,3.53808333333333,11.2058125,2.69033333333333,2.64075,3.13851851851852,2.75753703703704,2.43083333333333,6.73930303030303,5.033,5.368,3.34586666666667,6.383,3.279,13.1975238095238,5.19894444444444,2.346125,2.99133333333333,3.81096296296296,3.95406666666667,4.84215873015873,4.28192592592593,4.84305,2.80444444444444,4.11216666666667,2.57393333333333,3.3465,3.9205
"1957-07","1957","07","1957-07",9.19187574671446,4.69983870967742,4.69016129032258,7.69491935483871,3.71571847507331,7.61532258064516,5.39677419354839,4.24724108658744,0.984923599320883,11.1847926267281,5.38693548387097,3.15483870967742,9.1483064516129,1.62016129032258,1.54698924731183,7.07387096774194,11.9322448979592,8.38043988269795,1.71182258064516,5.92548387096774,10.8096095076401,1.96179211469534,5.55698924731183,1.6391935483871,6.55567741935484,6.46483870967742,3.61,4.8741935483871,4.8015770609319,6.95645161290323,4.77448387096774,7.00150537634409,7.13290322580645,6.86673835125448,8.48145161290322,11.6358064516129,0.478870967741935,10.0379569892473,6.8166935483871,7.8441935483871,6.77516129032258,4.83332506203474,1.71354838709677,0.803118279569892,6.57344086021505,2.47995967741935,6.93623655913979,5.55574193548387,4.64232258064516,4.52032258064516,4.26645161290323,6.27411290322581,10.0054233870968,1.78709677419355,1.7641935483871,2.50935483870968,3.87177419354839,2.16709677419355,8.23830889540567,5.42048387096774,6.57564516129032,4.2601935483871,7.02629032258065,2.69470967741935,9.41986175115207,0.835860215053763,1.61100806451613,3.10677419354839,6.2910394265233,7.63658064516129,6.91115207373272,5.0497311827957,7.92348387096774,2.87612903225806,3.54951612903226,5.30903225806452,5.0658064516129,3.35879032258065
"1957-08","1957","08","1957-08",12.3372281959379,7.58741935483871,10.1754838709677,7.56741935483871,2.78909090909091,4.83564516129032,10.5961290322581,4.13844651952462,6.09295415959253,12.5995852534562,10.533064516129,2.64430107526882,8.60037634408602,2.77129032258065,2.42806451612903,8.79612903225807,7.93037524687294,7.0749706744868,2.69720967741935,9.6313440860215,12.325857385399,2.14125448028674,10.1102150537634,2.54306451612903,3.72610752688172,7.01951612903226,3.07709677419355,2.06762096774194,9.20939068100359,6.23236559139785,2.22467741935484,7.37854838709677,5.5158064516129,12.4878853046595,11.7197580645161,11.5406451612903,1.69978494623656,15.1545161290323,6.97185483870968,8.49279569892473,7.60440860215054,11.3646898263027,2.69548387096774,5.19150537634409,4.90505376344086,3.36810483870968,11.5055913978495,12.218,4.17729032258065,6.83596774193548,6.93596774193548,9.62548387096774,9.56207661290323,2.84129032258065,2.70798387096774,4.51304659498208,8.38120071684588,3.00806451612903,9.28823069403714,10.3066129032258,11.5233870967742,9.66451612903226,11.5932258064516,4.62458064516129,10.5209677419355,5.21801075268817,2.52987903225806,4.43016129032258,8.31939068100358,5.59012903225806,4.103133640553,3.88312724014337,4.44554838709677,4.61306451612903,4.3891935483871,2.69909677419355,5.49322580645161,4.12451612903226
"1957-09","1957","09","1957-09",25.9715432098765,5.271,7.554,5.0075,4.09330303030303,12.6261666666667,10.982,4.91188596491228,2.19991228070175,19.0152857142857,8.97083333333333,5.495,7.72727777777778,1.87183333333333,1.99911111111111,19.2533333333333,6.5574693877551,13.631196969697,2.17815,13.1817777777778,24.9587368421053,3.08385185185185,8.78811111111111,2.16233333333333,9.40904444444444,5.38483333333333,6.05133333333333,5.79516666666667,13.0653703703704,13.7795555555556,3.20603333333333,7.02677777777778,8.84016666666667,11.5452962962963,17.5555,21.124,2.50405555555556,22.7851111111111,6.025625,6.78544444444444,5.26677777777778,14.8643076923077,2.187,3.70322222222222,4.60222222222222,4.22445833333333,12.9737222222222,16.1879333333333,5.75806666666667,4.94783333333333,4.36933333333333,5.94658333333333,20.8395416666667,2.229,2.3265,6.68411111111111,7.59337037037037,3.499,11.2529090909091,12.9955,12.5215,7.52986666666667,15.811,6.7896,22.0952857142857,2.99294444444444,2.057375,4.521,7.27551851851852,6.5058,5.75057142857143,5.11098148148148,5.91786666666667,4.49161111111111,5.2405,4.16353333333333,6.28683333333333,5.068
"1957-10","1957","10","1957-10",36.1610752688172,2.58032258064516,4.19741935483871,2.36241935483871,10.3000293255132,31.3453225806452,8.49935483870968,21.7129541595925,6.1202376910017,18.3973271889401,6.03096774193548,10.992688172043,3.04650537634409,1.10661290322581,1.12408602150538,27.4590322580645,16.2657735352205,32.2158651026393,1.24233870967742,11.3768548387097,31.2108658743633,2.30025089605735,6.66881720430108,1.19322580645161,22.6397849462366,3.21661290322581,11.9712903225806,12.49625,12.2882437275986,36.1733333333333,8.09425806451613,5.58198924731183,23.9458064516129,8.7810394265233,26.8922580645161,45.7129032258064,11.65,22.9325806451613,5.41528225806452,3.99774193548387,2.9989247311828,11.2324813895782,1.24290322580645,12.8486021505376,1.74838709677419,1.71616935483871,10.8552150537634,12.5985161290323,14.4705161290323,2.34161290322581,2.43774193548387,1.98153225806452,30.3908870967742,1.29451612903226,1.28395161290323,3.84706093189964,5.42998207885305,1.52983870967742,10.4481622678397,11.341935483871,9.70467741935484,4.44970967741935,15.2348387096774,3.93593548387097,38.1474193548387,7.84849462365591,1.16943548387097,2.84,3.73555555555556,2.32690322580645,2.54784946236559,2.21519713261649,2.74335483870968,2.76639784946237,2.80548387096774,3.00464516129032,2.44209677419355,2.69387096774194
